index,Datetime,open,high,low,close,volume,ret_1,ret_5,ema_20,ema_50,ema_diff,volatility_20,volatility_100,hl_range,volume_z,sentiment_pressure,future_price,basis,delta_proxy,gamma_proxy,vega_proxy,theta_proxy,regime,regime_name
0,2025-11-18 05:55:00+00:00,293.29998779296875,293.29998779296875,293.0899963378906,293.0899963378906,122093.0,-0.00078416398672,-0.0002046650514853,293.0920656390579,293.2899643689708,-0.1978987299128789,0.0004680183545188,0.0005028565867343,0.0007164743174517,1.2928306806631684,0.0009262799795088,293.1193053375244,9.999999999993452e-05,-0.1978987299128789,0.0079441392767307,-3.483823221553113e-05,-0.0004680183545188,1,Sideways
1,2025-11-18 06:00:00+00:00,293.0799865722656,293.20001220703125,293.0,293.1499938964844,25759.0,0.0002047069478432,0.0001705485906782,293.0975826159557,293.2844753308341,-0.1868927148784109,0.0004551305070804,0.0004984382355907,0.0006822862397939,-0.6004340193132552,-0.0004096678692816,293.17930889587404,0.0001,-0.1868927148784109,0.0110060150344679,-4.330772851026955e-05,-0.0004551305070804,2,Uptrend
2,2025-11-18 06:05:00+00:00,293.20001220703125,293.29998779296875,293.1300048828125,293.2699890136719,22863.0,0.0004093301029706,0.0003069661646051,293.114002272881,293.283907239965,-0.169904967083994,0.0004131323469028,0.0005002701001604,0.0005796123590004,-0.6666464745261257,-0.0003863965357194,293.29931601257323,9.99999999999544e-05,-0.169904967083994,0.0169877477944169,-8.713775325762629e-05,-0.0004131323469028,2,Uptrend
3,2025-11-18 06:10:00+00:00,293.2699890136719,293.4100036621094,293.2300109863281,293.3299865722656,23578.0,0.0002045813101965,0.0003409459543421,293.1345722061558,293.28571427260425,-0.1511420664484717,0.0003884566359803,0.0005006676287934,0.0006136183957343,-0.663004562736434,-0.0004068317961508,293.3593195709228,9.999999999989644e-05,-0.1511420664484717,0.0187629006355223,-0.0001122109928131,-0.0003884566359803,2,Uptrend
4,2025-11-18 06:15:00+00:00,293.42999267578125,293.5899963378906,293.3399963378906,293.45001220703125,37559.0,0.0004091829688748,0.0004432185993668,293.1646141110011,293.2921573288563,-0.1275432178552478,0.0003933761237788,0.0005016370589508,0.0008519338544911,-0.3932130826670464,-0.0003349915371528,293.47935720825194,9.99999999999566e-05,-0.1275432178552478,0.0235988485932239,-0.000108260935172,-0.0003933761237788,2,Uptrend
5,2025-11-18 06:20:00+00:00,293.489990234375,293.6000061035156,293.44000244140625,293.57000732421875,51196.0,0.0004089116108225,0.0016377597063215,293.2032229884504,293.30305340710584,-0.0998304186554719,0.0003883240582345,0.000502006377639,0.0005450272783917,-0.1308245757474051,-7.130296246636799e-05,293.5993643249512,0.0001,-0.0998304186554719,0.0277127991997758,-0.0001136823194044,-0.0003883240582345,2,Uptrend
6,2025-11-18 06:25:00+00:00,293.5400085449219,293.6000061035156,293.5,293.6000061035156,16594.0,0.0001021861176158,0.0015350919884042,293.24101185655184,293.3146986108866,-0.0736867543347443,0.0003783224449721,0.0005021150145447,0.0003406202365008,-0.7945327422191019,-0.0002706339305623,293.62936610412595,9.999999999990862e-05,-0.0736867543347443,0.0261436643207275,-0.0001237925695725,-0.0003783224449721,2,Uptrend
7,2025-11-18 06:30:00+00:00,293.6000061035156,293.6000061035156,293.4200134277344,293.5199890136719,52000.0,-0.0002725377662816,0.0008524568123755,293.2675811096109,293.3227492149174,-0.0551681053065067,0.0003863295080402,0.000502251910198,0.0006132211860121,-0.0915309006362266,-5.61286874449112e-05,293.5493410125732,9.999999999993308e-05,-0.0551681053065067,0.0185186490282376,-0.0001159224021577,-0.0003863295080402,2,Uptrend
8,2025-11-18 06:35:00+00:00,293.5199890136719,293.54998779296875,293.3800048828125,293.4800109863281,26615.0,-0.0001362020606435,0.0005114527014971,293.28781252644114,293.328916343208,-0.0411038167668493,0.0003763240943767,0.0005004949172908,0.0005791975732349,-0.6122511619276673,-0.0003546143871987,293.5093589874268,0.0001,-0.0411038167668493,0.0140642885396573,-0.0001241708229141,-0.0003763240943767,2,Uptrend
9,2025-11-18 06:40:00+00:00,293.4800109863281,293.5,293.3599853515625,293.3800048828125,36538.0,-0.0003407595058332,-0.0002385664382571,293.2965927508575,293.3309198153494,-0.0343270644918902,0.0003628809302947,0.0004999846196241,0.0004772467315672,-0.4099353692519932,-0.0001956403151293,293.4093428833008,9.999999999999784e-05,-0.0343270644918902,0.0067767522749591,-0.0001371036893294,-0.0003628809302947,2,Uptrend
10,2025-11-18 06:45:00+00:00,293.510009765625,293.5199890136719,293.3099975585937,293.42999267578125,36099.0,0.0001703858209038,-0.0004769378510893,293.30929750561216,293.3348050255624,-0.0255075199502243,0.0003605992183856,0.000500091783355,0.0007156441410889,-0.392666754653066,-0.0002810096623678,293.4593356750488,9.999999999992312e-05,-0.0255075199502243,0.0088195445416658,-0.0001394925649694,-0.0003605992183856,2,Uptrend
11,2025-11-18 06:50:00+00:00,293.4200134277344,293.4200134277344,293.2200012207031,293.3299865722656,9577.0,-0.0003408175919703,-0.0009196850328224,293.3112678929125,293.3346160666096,-0.0233481736970588,0.0003721338764152,0.0004964089647661,0.000681867576406,-0.925134823890711,-0.0006308194402151,293.3593195709228,9.999999999989644e-05,-0.0233481736970588,0.0021593462531654,-0.0001242750883509,-0.0003721338764152,2,Uptrend
12,2025-11-18 06:55:00+00:00,293.32000732421875,293.3900146484375,293.1700134277344,293.260009765625,23733.0,-0.0002385600171954,-0.000885729278338,293.3063861665041,293.3316903293161,-0.025304162811949,0.0003472079256423,0.0004966899276358,0.0007501916844337,-0.6198316042423209,-0.0004649925152518,293.28933576660154,9.999999999992e-05,-0.025304162811949,-0.0019559891148901,-0.0001494820019934,-0.0003472079256423,2,Uptrend
13,2025-11-18 07:00:00+00:00,293.260009765625,293.44000244140625,293.239990234375,293.32000732421875,27871.0,0.0002045882718264,-0.0005451944122928,293.3076834196198,293.33123217225346,-0.0235487526336442,0.0003472733546055,0.0004827481124413,0.0006818907747065,-0.5387556369923993,-0.0003673724986862,293.3493393249512,0.0001,-0.0235487526336442,0.0017554101783048,-0.0001354747578357,-0.0003472733546055,2,Uptrend
14,2025-11-18 07:05:00+00:00,293.32000732421875,293.32000732421875,293.1000061035156,293.20001220703125,16342.0,-0.000409092848054,-0.0006135137800312,293.2974290184209,293.32608629126435,-0.028657272843418,0.0003319192516111,0.0004844423250937,0.0007503451962607,-0.7705107226849378,-0.000578149019434,293.22933220825195,9.999999999997798e-05,-0.028657272843418,-0.0051085202097738,-0.0001525230734825,-0.0003319192516111,2,Uptrend
15,2025-11-18 07:10:00+00:00,293.25,293.25,293.1099853515625,293.17999267578125,15933.0,-6.827943525411495e-05,-0.0008519919784621,293.28624460483616,293.32035712987283,-0.0341125250366758,0.0003294766333057,0.000484480899963,0.0004775723171271,-0.7499499048618261,-0.0003581553137941,293.2093106750488,9.999999999994448e-05,-0.0341125250366758,-0.0054552521932578,-0.0001550042666573,-0.0003294766333057,2,Uptrend
16,2025-11-18 07:15:00+00:00,293.17999267578125,293.17999267578125,293.04998779296875,293.04998779296875,15642.0,-0.0004434302683002,-0.0009545521839373,293.2637439560869,293.30975441077857,-0.0460104546916682,0.0003425287117366,0.0004860494890605,0.0004436269859336,-0.7590397503268399,-0.0003367305166413,293.07929279174806,0.0001,-0.0460104546916682,-0.0118979296549923,-0.0001435207773239,-0.0003425287117366,2,Uptrend
17,2025-11-18 07:20:00+00:00,293.04998779296875,293.25,293.0,293.25,28728.0,0.0006825190764809,-3.4132733041203345e-05,293.26243500788814,293.307411100552,-0.0449760926638305,0.0003712785059957,0.0004869903110327,0.000852514919011,-0.4714829409757717,-0.000401946241241,293.279325,9.999999999990324e-05,-0.0449760926638305,0.0010343620278376,-0.000115711805037,-0.0003712785059957,2,Uptrend
18,2025-11-18 07:25:00+00:00,293.25,293.32000732421875,293.1700134277344,293.2799987792969,11271.0,0.0001022976276108,-0.0001363989633262,293.2641077480223,293.3063361075616,-0.0422283595393082,0.0003700548869517,0.000486713483382,0.0005114358193831,-0.8340867475662066,-0.0004265818391781,293.3093267791748,9.999999999997117e-05,-0.0422283595393082,0.0027477331245222,-0.0001166585964302,-0.0003700548869517,2,Uptrend
19,2025-11-18 07:30:00+00:00,293.2900085449219,293.4700012207031,293.2300109863281,293.4700012207031,10313.0,0.0006478533899245,0.000920835615386,293.2837166501824,293.3127543472927,-0.0290376971103114,0.0003917384818785,0.0004879940162704,0.0008177675175546,-0.822966878275523,-0.000672995581077,293.4993482208252,0.0001,-0.0290376971103114,0.0131906624289968,-9.625553439185804e-05,-0.0003917384818785,2,Uptrend
20,2025-11-18 07:35:00+00:00,293.4599914550781,293.5,293.3800048828125,293.5,17427.0,0.0001022209396943,0.0010915046463373,293.30431506445075,293.32009731406555,-0.0157822496148014,0.0003423240110072,0.000487103623931,0.0004088419665672,-0.6572467012876885,-0.0002687100338743,293.52935,0.0001,-0.0157822496148014,0.0132554474955099,-0.0001447796129238,-0.0003423240110072,2,Uptrend
21,2025-11-18 07:40:00+00:00,293.3999938964844,293.54998779296875,293.3800048828125,293.4200134277344,17158.0,-0.0002725266516716,0.0012626707052689,293.31533395619203,293.324015593033,-0.0086816368409472,0.0003490043062622,0.0004866808803521,0.0005793160056483,-0.6389759327485073,-0.0003701689850653,293.4493554290772,0.0001,-0.0086816368409472,0.0071006127738542,-0.0001376765740898,-0.0003490043062622,2,Uptrend
22,2025-11-18 07:45:00+00:00,293.4100036621094,293.5,293.239990234375,293.489990234375,31804.0,0.0002384868224329,0.0008183810208866,293.33196788744755,293.3305244024974,0.0014434849501299,0.0003416593237361,0.0004868416822071,0.0008859237939166,-0.2987686050773563,-0.0002646862161133,293.51933923339845,0.0001,0.0014434849501299,0.0101251217910771,-0.0001451823584709,-0.0003416593237361,2,Uptrend
23,2025-11-18 07:50:00+00:00,293.489990234375,293.54998779296875,293.4100036621094,293.54998779296875,6556.0,0.0002044279552628,0.0009205844748896,293.3527316879734,293.3391308099669,0.0136008780065139,0.000341655379519,0.0004814479299058,0.0004768664168983,-0.8282493867317254,-0.0003949643173489,293.57934279174805,0.0001,0.0136008780065139,0.012157393056384,-0.0001397925503868,-0.000341655379519,2,Uptrend
24,2025-11-18 07:55:00+00:00,293.54998779296875,293.54998779296875,293.3800048828125,293.489990234375,18885.0,-0.0002043861730155,6.811263021333502e-05,293.36580393048786,293.3450468658261,0.0207570646617796,0.0003339893893902,0.000481849645607,0.0005791778793563,-0.5704611640514665,-0.0003303984872504,293.51933923339845,0.0001,0.0207570646617796,0.0071561866552656,-0.0001478602562167,-0.0003339893893902,2,Uptrend
25,2025-11-18 08:00:00+00:00,293.489990234375,293.5,293.3900146484375,293.44000244140625,12221.0,-0.0001703219688304,-0.0002044209832836,293.3728704553372,293.34877061388806,0.0240998414491286,0.0003221969526219,0.0004797482951029,0.0003748137631114,-0.6857147504422526,-0.0002570153260342,293.4693464416504,9.999999999993989e-05,0.0240998414491286,0.003342776787349,-0.0001575513424809,-0.0003221969526219,2,Uptrend
26,2025-11-18 08:05:00+00:00,293.45001220703125,293.6700134277344,293.45001220703125,293.6700134277344,65099.0,0.000783843322023,0.0008520209548064,293.4011697860417,293.3613683712938,0.0398014147478988,0.0003687295325153,0.000484908346615,0.0007491443138346,0.4944365853843265,0.0003704043564924,293.6993804290772,0.0001,0.0398014147478988,0.0157015732987702,-0.0001161788140996,-0.0003687295325153,2,Uptrend
27,2025-11-18 08:10:00+00:00,293.6700134277344,293.6700134277344,293.3599853515625,293.54998779296875,42846.0,-0.0004087091949385,0.0002044279552628,293.41534292955856,293.3687652113595,0.0465777181990461,0.0003754556028683,0.0004860802624272,0.0010561338411314,8.707571777029255e-05,9.196361227801614e-08,293.57934279174805,0.0001,0.0465777181990461,0.0067763034511472,-0.0001106246595589,-0.0003754556028683,2,Uptrend
28,2025-11-18 08:15:00+00:00,293.54998779296875,293.54998779296875,293.4100036621094,293.5,31052.0,-0.0001702871573751,-0.0001702871573751,293.42340550769586,293.3739116736592,0.0494938340366957,0.0003762077266573,0.0004840556153318,0.0004769476349552,-0.2571005055855118,-0.0001226234780848,293.52935,0.0001,0.0494938340366957,0.0029161158376496,-0.0001078478886744,-0.0003762077266573,2,Uptrend
29,2025-11-18 08:20:00+00:00,293.5,293.5,293.4100036621094,293.4200134277344,29032.0,-0.0002725266516716,-0.0002384299600294,293.4230824524614,293.3757195855837,0.0473628668777337,0.0003732192719139,0.0004842108764595,0.0003067150629545,-0.2956117059592335,-9.066856300340088e-05,293.4493554290772,0.0001,0.0473628668777337,-0.0021309671589619,-0.0001109916045455,-0.0003732192719139,2,Uptrend
30,2025-11-18 08:25:00+00:00,293.5,293.5400085449219,293.3999938964844,293.4100036621094,6187.0,-3.411412026077532e-05,-0.000102231389883,293.4218368533802,293.3770640591729,0.044772794207347,0.000371300486235,0.0004781821198778,0.0004771979369822,-0.7773400784994089,-0.0003709450817935,293.4393446624756,0.0001,0.044772794207347,-0.0025900726703866,-0.0001068816336427,-0.000371300486235,2,Uptrend
31,2025-11-18 08:30:00+00:00,293.5,293.6000061035156,293.3999938964844,293.6000061035156,14776.0,0.0006475663373259,-0.0002383877175664,293.43880535339315,293.3858068844412,0.0529984689519551,0.0003893558253589,0.000482704121929,0.0006812404730016,-0.5573434207274213,-0.0003796848955607,293.62936610412595,9.999999999990862e-05,0.0529984689519551,0.0082256747446081,-9.334829657017184e-05,-0.0003893558253589,2,Uptrend
32,2025-11-18 08:35:00+00:00,293.6499938964844,293.7900085449219,293.510009765625,293.6400146484375,68182.0,0.0001362688831407,0.0003066832199367,293.4579681433973,293.39577581636263,0.0621923270347224,0.0003839169063384,0.0004780731521333,0.000953544358156,0.7475212448557025,0.0007127946656339,293.66937864990234,9.99999999999932e-05,0.0621923270347224,0.0091938580827672,-9.41562457949094e-05,-0.0003839169063384,1,Sideways
33,2025-11-18 08:40:00+00:00,293.6400146484375,293.79998779296875,293.5400085449219,293.75,95249.0,0.0003745584595962,0.0008517887563883,293.48578070116906,293.409666960819,0.0761137403500811,0.0003890210324527,0.0004712110204305,0.0008850357380319,1.3653788813081644,0.0012084091059117,293.779375,0.0001,0.0761137403500811,0.0139214133153586,-8.218998797779244e-05,-0.0003890210324527,1,Sideways
34,2025-11-18 08:45:00+00:00,293.75,293.75,293.510009765625,293.5899963378906,28589.0,-0.0005446933178191,0.0005793160056484,293.49570599990443,293.41673870109634,0.0789672988080951,0.000398926745124,0.0004738975916169,0.0008174332823615,-0.2183302957055537,-0.0001784704502575,293.61935533752444,0.0001,0.0789672988080951,0.002853558458014,-7.497084649287037e-05,-0.000398926745124,2,Uptrend
35,2025-11-18 08:50:00+00:00,293.5899963378906,293.69000244140625,293.5,293.54998779296875,22167.0,-0.0001362735291424,0.0004770939269698,293.500875694482,293.4219641556796,0.0789115388024015,0.0004004230710488,0.0004726299482324,0.0006472575346869,-0.3673807074955784,-0.0002377899310251,293.57934279174805,0.0001,0.0789115388024015,-5.5760005693628045e-05,-7.220687718354402e-05,-0.0004004230710488,2,Uptrend
36,2025-11-18 08:55:00+00:00,293.67999267578125,293.7200012207031,293.4100036621094,293.5,15924.0,-0.0001702871573751,-0.0003406202365008,293.5007922950075,293.4250243848686,0.075767910138893,0.0003866576916701,0.0004692132452914,0.001056209739672,-0.5058715213796816,-0.0005343064279039,293.52935,0.0001,0.075767910138893,-0.0031436286635084,-8.255555362124618e-05,-0.0003866576916701,2,Uptrend
37,2025-11-18 09:00:00+00:00,293.5,293.5799865722656,293.3800048828125,293.3999938964844,38016.0,-0.0003407362981793,-0.000817397970234,293.4911924475291,293.4240427970889,0.0671496504402284,0.0003696128214973,0.0004699758947038,0.0006816008643942,0.0179460340442802,1.2232032317030873e-05,293.42933389587404,0.0001,0.0671496504402284,-0.0086182596986645,-0.0001003630732065,-0.0003696128214973,2,Uptrend
38,2025-11-18 09:05:00+00:00,293.3999938964844,293.4200134277344,293.29998779296875,293.4200134277344,43771.0,6.823289593205217e-05,-0.001123358543883,293.48441349326293,293.4238847826044,0.0605287106585592,0.0003693193162224,0.0004696488204276,0.000409057423737,0.1457171124694396,5.960666662114365e-05,293.4493554290772,0.0001,0.0605287106585592,-0.0066209397816692,-0.0001003295042051,-0.0003693193162224,2,Uptrend
39,2025-11-18 09:10:00+00:00,293.4200134277344,293.6000061035156,293.3999938964844,293.45001220703125,100907.0,0.0001022383543181,-0.0004768014326287,293.4811371802885,293.42490938748386,0.0562277928046341,0.0003397758725256,0.0004672095947208,0.0006815886819256,1.5173536859839734,0.0010342110988448,293.47935720825194,9.99999999999566e-05,0.0562277928046341,-0.004300917853925,-0.0001274337221952,-0.0003397758725256,1,Sideways
40,2025-11-18 09:15:00+00:00,293.45001220703125,293.4700012207031,293.3099975585937,293.3099975585937,14962.0,-0.0004771328765145,-0.0008175446920621,293.4648381686985,293.4204030412529,0.044435127445638,0.0003546715766704,0.0004694636823149,0.0005455104273336,-0.5336500893676906,-0.0002911116882976,293.3393285583496,0.0001,0.044435127445638,-0.0117926653589961,-0.0001147921056444,-0.0003546715766704,2,Uptrend
41,2025-11-18 09:20:00+00:00,293.3699951171875,293.3900146484375,293.20001220703125,293.29998779296875,28269.0,-3.412691591919703e-05,-0.0006814725963586,293.44913813291475,293.4156808746536,0.033457258261194,0.0003501509644702,0.0004694345292913,0.0006478092373476,-0.2153564800083428,-0.000139509917072,293.32931779174805,0.0001,0.033457258261194,-0.0109778691844439,-0.000119283564821,-0.0003501509644702,2,Uptrend
42,2025-11-18 09:25:00+00:00,293.29998779296875,293.3900146484375,293.25,293.3399963378906,49387.0,0.0001364082733958,-0.0002044906606744,293.4387436762458,293.41271285360403,0.0260308226417578,0.0003469076920433,0.0004691561559103,0.0004773118230908,0.2836179106308006,0.0001353741819844,293.3693303375244,9.99999999999132e-05,0.0260308226417578,-0.0074264356194362,-0.0001222484638669,-0.0003469076920433,2,Uptrend
