open,high,low,close,volume,ret_1,ret_5,ema_20,ema_50,ema_diff,volatility_20,volatility_100,hl_range,volume_z,sentiment_pressure,future_price,basis,delta_proxy,gamma_proxy,vega_proxy,theta_proxy
293.260009765625,293.44000244140625,293.239990234375,293.32000732421875,27871.0,0.00020458827182645578,-0.0005451944122928376,293.3076834196198,293.33123217225346,-0.0235487526336442,0.0003472733546055631,0.00048274811244134976,0.0006818907747065758,-0.5387556369923993,-0.00036737249868628186,293.3493393249512,0.00010000000000005581,-0.0235487526336442,0.0017554101783048282,-0.00013547475783578665,-0.0003472733546055631
293.32000732421875,293.32000732421875,293.1000061035156,293.20001220703125,16342.0,-0.0004090928480540157,-0.0006135137800312718,293.2974290184209,293.32608629126435,-0.028657272843418014,0.00033191925161118633,0.00048444232509376963,0.0007503451962607017,-0.7705107226849378,-0.0005781490194340048,293.22933220825195,9.999999999997798e-05,-0.028657272843418014,-0.005108520209773815,-0.0001525230734825833,-0.00033191925161118633
293.25,293.25,293.1099853515625,293.17999267578125,15933.0,-6.827943525411495e-05,-0.0008519919784621965,293.28624460483616,293.32035712987283,-0.034112525036675834,0.00032947663330575966,0.0004844808999630703,0.0004775723171271714,-0.7499499048618261,-0.0003581553137941641,293.2093106750488,9.999999999994447e-05,-0.034112525036675834,-0.00545525219325782,-0.00015500426665731063,-0.00032947663330575966
293.17999267578125,293.17999267578125,293.04998779296875,293.04998779296875,15642.0,-0.0004434302683002933,-0.0009545521839373627,293.2637439560869,293.30975441077857,-0.0460104546916682,0.00034252871173664215,0.00048604948906059894,0.00044362698593369213,-0.7590397503268399,-0.0003367305166413582,293.07929279174806,0.00010000000000004377,-0.0460104546916682,-0.011897929654992367,-0.00014352077732395678,-0.00034252871173664215
293.04998779296875,293.25,293.0,293.25,28728.0,0.0006825190764809808,-3.4132733041203345e-05,293.26243500788814,293.307411100552,-0.044976092663830514,0.00037127850599576575,0.00048699031103279416,0.0008525149190110827,-0.47148294097577176,-0.00040194624124106714,293.279325,9.999999999990324e-05,-0.044976092663830514,0.0010343620278376875,-0.00011571180503702842,-0.00037127850599576575
293.25,293.32000732421875,293.1700134277344,293.2799987792969,11271.0,0.00010229762761082561,-0.00013639896332628965,293.2641077480223,293.3063361075616,-0.04222835953930826,0.0003700548869517249,0.00048671348338201627,0.0005114358193831366,-0.8340867475662066,-0.0004265818391781383,293.3093267791748,9.999999999997117e-05,-0.04222835953930826,0.002747733124522256,-0.00011665859643029139,-0.0003700548869517249
293.2900085449219,293.4700012207031,293.2300109863281,293.4700012207031,10313.0,0.0006478533899245686,0.0009208356153860286,293.2837166501824,293.3127543472927,-0.029037697110311456,0.0003917384818785665,0.0004879940162704245,0.0008177675175546006,-0.822966878275523,-0.0006729955810770335,293.4993482208252,0.00010000000000000774,-0.029037697110311456,0.013190662428996802,-9.625553439185803e-05,-0.0003917384818785665
293.4599914550781,293.5,293.3800048828125,293.5,17427.0,0.00010222093969436408,0.001091504646337338,293.30431506445075,293.32009731406555,-0.015782249614801458,0.00034232401100722424,0.0004871036239310856,0.00040884196656729133,-0.6572467012876885,-0.00026871003387432367,293.52935,0.00010000000000007561,-0.015782249614801458,0.013255447495509998,-0.00014477961292386134,-0.00034232401100722424
293.3999938964844,293.54998779296875,293.3800048828125,293.4200134277344,17158.0,-0.00027252665167165624,0.0012626707052689756,293.31533395619203,293.324015593033,-0.008681636840947249,0.0003490043062622626,0.00048668088035215995,0.0005793160056483831,-0.6389759327485073,-0.0003701689850653151,293.4493554290772,0.00010000000000008244,-0.008681636840947249,0.007100612773854209,-0.00013767657408989735,-0.0003490043062622626
293.4100036621094,293.5,293.239990234375,293.489990234375,31804.0,0.0002384868224329928,0.0008183810208866049,293.33196788744755,293.3305244024974,0.001443484950129914,0.00034165932373615433,0.0004868416822071132,0.0008859237939166566,-0.2987686050773563,-0.0002646862161133188,293.51933923339845,0.00010000000000005888,0.001443484950129914,0.010125121791077163,-0.00014518235847095886,-0.00034165932373615433
293.489990234375,293.54998779296875,293.4100036621094,293.54998779296875,6556.0,0.00020442795526287583,0.0009205844748896297,293.3527316879734,293.3391308099669,0.013600878006513994,0.00034165537951904375,0.0004814479299058508,0.0004768664168983078,-0.8282493867317254,-0.00039496431734897873,293.57934279174805,0.00010000000000000093,0.013600878006513994,0.01215739305638408,-0.00013979255038680706,-0.00034165537951904375
293.54998779296875,293.54998779296875,293.3800048828125,293.489990234375,18885.0,-0.00020438617301554718,6.811263021333502e-05,293.36580393048786,293.3450468658261,0.020757064661779623,0.00033398938939029874,0.00048184964560708625,0.0005791778793563119,-0.5704611640514665,-0.0003303984872504615,293.51933923339845,0.00010000000000005888,0.020757064661779623,0.007156186655265628,-0.00014786025621678752,-0.00033398938939029874
293.489990234375,293.5,293.3900146484375,293.44000244140625,12221.0,-0.0001703219688304891,-0.00020442098328365965,293.3728704553372,293.34877061388806,0.02409984144912869,0.0003221969526219438,0.00047974829510290674,0.00037481376311146176,-0.6857147504422526,-0.0002570153260342976,293.4693464416504,9.999999999993987e-05,0.02409984144912869,0.0033427767873490666,-0.00015755134248096294,-0.0003221969526219438
293.45001220703125,293.6700134277344,293.45001220703125,293.6700134277344,65099.0,0.0007838433220230812,0.0008520209548064095,293.4011697860417,293.3613683712938,0.03980141474789889,0.0003687295325153505,0.0004849083466150213,0.0007491443138346244,0.4944365853843265,0.00037040435649247596,293.69938042907717,0.000100000000000061,0.03980141474789889,0.0157015732987702,-0.0001161788140996708,-0.0003687295325153505
293.6700134277344,293.6700134277344,293.3599853515625,293.54998779296875,42846.0,-0.0004087091949385169,0.00020442795526287583,293.41534292955856,293.3687652113595,0.0465777181990461,0.00037545560286832955,0.00048608026242728456,0.0010561338411314387,8.707571777029255e-05,9.196361227801614e-08,293.57934279174805,0.00010000000000000093,0.0465777181990461,0.006776303451147214,-0.00011062465955895501,-0.00037545560286832955
293.54998779296875,293.54998779296875,293.4100036621094,293.5,31052.0,-0.00017028715737510414,-0.00017028715737510414,293.42340550769586,293.37391167365917,0.049493834036695716,0.0003762077266573744,0.00048405561533180493,0.0004769476349552811,-0.25710050558551184,-0.00012262347808481691,293.52935,0.00010000000000007561,0.049493834036695716,0.0029161158376496132,-0.00010784788867443054,-0.0003762077266573744
293.5,293.5,293.4100036621094,293.4200134277344,29032.0,-0.00027252665167165624,-0.0002384299600294293,293.4230824524614,293.3757195855837,0.04736286687773372,0.00037321927191398714,0.00048421087645952513,0.00030671506295459276,-0.29561170595923353,-9.066856300340088e-05,293.4493554290772,0.00010000000000008244,0.04736286687773372,-0.002130967158961994,-0.00011099160454553799,-0.00037321927191398714
293.5,293.5400085449219,293.3999938964844,293.4100036621094,6187.0,-3.4114120260775316e-05,-0.00010223138988307845,293.4218368533802,293.3770640591729,0.04477279420734703,0.0003713004862350644,0.0004781821198778091,0.00047719793698220564,-0.7773400784994089,-0.0003709450817935037,293.4393446624756,0.00010000000000006572,0.04477279420734703,-0.0025900726703866894,-0.00010688163364274469,-0.0003713004862350644
293.5,293.6000061035156,293.3999938964844,293.6000061035156,14776.0,0.0006475663373259888,-0.00023838771756645727,293.43880535339315,293.3858068844412,0.05299846895195515,0.00038935582535891845,0.0004827041219290903,0.0006812404730016625,-0.5573434207274213,-0.0003796848955607131,293.62936610412595,9.999999999990862e-05,0.05299846895195515,0.008225674744608114,-9.334829657017184e-05,-0.00038935582535891845
293.6499938964844,293.7900085449219,293.510009765625,293.6400146484375,68182.0,0.00013626888314077767,0.0003066832199367653,293.45796814339735,293.39577581636263,0.06219232703472244,0.000383916906338487,0.0004780731521333964,0.0009535443581560417,0.7475212448557025,0.0007127946656339361,293.66937864990234,9.999999999999319e-05,0.06219232703472244,0.009193858082767292,-9.415624579490941e-05,-0.000383916906338487
293.6400146484375,293.79998779296875,293.5400085449219,293.75,95249.0,0.00037455845959621925,0.0008517887563883608,293.48578070116906,293.409666960819,0.07611374035008112,0.0003890210324527507,0.00047121102043054313,0.0008850357380319149,1.3653788813081644,0.0012084091059117617,293.779375,0.00010000000000005419,0.07611374035008112,0.013921413315358677,-8.218998797779244e-05,-0.0003890210324527507
293.75,293.75,293.510009765625,293.5899963378906,28589.0,-0.0005446933178191449,0.0005793160056484226,293.49570599990443,293.41673870109634,0.07896729880809517,0.0003989267451240746,0.000473897591616945,0.0008174332823615589,-0.21833029570555373,-0.00017847045025756056,293.61935533752444,0.0001000000000000855,0.07896729880809517,0.0028535584580140494,-7.497084649287037e-05,-0.0003989267451240746
293.5899963378906,293.69000244140625,293.5,293.54998779296875,22167.0,-0.00013627352914247215,0.00047709392696981823,293.500875694482,293.4219641556796,0.07891153880240154,0.0004004230710488642,0.0004726299482324082,0.0006472575346869118,-0.36738070749557844,-0.00023778993102512155,293.57934279174805,0.00010000000000000093,0.07891153880240154,-5.5760005693628045e-05,-7.220687718354402e-05,-0.0004004230710488642
293.67999267578125,293.7200012207031,293.4100036621094,293.5,15924.0,-0.00017028715737510414,-0.0003406202365008326,293.5007922950075,293.4250243848686,0.07576791013889306,0.0003866576916701745,0.0004692132452914207,0.0010562097396720612,-0.5058715213796816,-0.0005343064279039431,293.52935,0.00010000000000007561,0.07576791013889306,-0.00314362866350848,-8.255555362124618e-05,-0.0003866576916701745
293.5,293.5799865722656,293.3800048828125,293.3999938964844,38016.0,-0.0003407362981793227,-0.0008173979702340572,293.4911924475291,293.4240427970889,0.06714965044022847,0.00036961282149733864,0.0004699758947038506,0.0006816008643942962,0.01794603404428023,1.2232032317030871e-05,293.42933389587404,0.00010000000000004898,0.06714965044022847,-0.008618259698664588,-0.00010036307320651194,-0.00036961282149733864
293.3999938964844,293.4200134277344,293.29998779296875,293.4200134277344,43771.0,6.823289593205217e-05,-0.001123358543883013,293.48441349326293,293.4238847826044,0.06052871065855925,0.0003693193162224578,0.00046964882042760365,0.0004090574237370001,0.1457171124694396,5.960666662114365e-05,293.4493554290772,0.00010000000000008244,0.06052871065855925,-0.006620939781669222,-0.00010032950420514586,-0.0003693193162224578
293.4200134277344,293.6000061035156,293.3999938964844,293.45001220703125,100907.0,0.00010223835431810713,-0.0004768014326287373,293.4811371802885,293.42490938748386,0.05622779280463419,0.0003397758725256036,0.00046720959472084354,0.0006815886819256284,1.5173536859839734,0.0010342110988448103,293.47935720825194,9.999999999995661e-05,0.05622779280463419,-0.004300917853925057,-0.00012743372219523996,-0.0003397758725256036
293.45001220703125,293.4700012207031,293.3099975585937,293.3099975585937,14962.0,-0.00047713287651451886,-0.0008175446920621887,293.4648381686985,293.4204030412529,0.044435127445638045,0.0003546715766704406,0.00046946368231493886,0.0005455104273336894,-0.5336500893676906,-0.00029111168829763046,293.33932855834956,0.00010000000000003909,0.044435127445638045,-0.011792665358996146,-0.00011479210564449826,-0.0003546715766704406
293.3699951171875,293.3900146484375,293.20001220703125,293.29998779296875,28269.0,-3.412691591919703e-05,-0.0006814725963586454,293.44913813291475,293.41568087465356,0.033457258261194056,0.00035015096447027906,0.0004694345292913417,0.0006478092373476904,-0.21535648000834284,-0.0001395099170720877,293.32931779174805,0.00010000000000002233,0.033457258261194056,-0.010977869184443989,-0.00011928356482106262,-0.00035015096447027906
293.29998779296875,293.3900146484375,293.25,293.3399963378906,49387.0,0.0001364082733958938,-0.0002044906606744057,293.4387436762458,293.41271285360403,0.026030822641757823,0.0003469076920433611,0.0004691561559103094,0.00047731182309084376,0.28361791063080066,0.00013537418198440347,293.3693303375244,9.999999999991319e-05,0.026030822641757823,-0.0074264356194362335,-0.00012224846386694826,-0.0003469076920433611
293.29998779296875,293.3299865722656,293.010009765625,293.1099853515625,87883.0,-0.0007841105515771218,-0.0010566016699069536,293.4074333596093,293.4008411868573,0.00659217275199353,0.0003811555591306057,0.00047532209953793456,0.0010916612283161826,1.1572753080709886,0.001263352584308764,293.13929635009765,9.999999999998572e-05,0.00659217275199353,-0.019438649889764292,-9.416654040732888e-05,-0.0003811555591306057
293.1099853515625,293.2300109863281,293.0,293.0,141899.0,-0.00037523577175502254,-0.0015335225364166982,293.36863018250364,293.3851219246276,-0.01649174212394655,0.0003860922307823827,0.00047653255988240243,0.0007850204311540103,2.2661961681440395,0.0017790102929959998,293.0293,9.999999999992457e-05,-0.01649174212394655,-0.02308391487594008,-9.04403291000197e-05,-0.0003860922307823827
293.0,293.1499938964844,292.95001220703125,293.0,76415.0,0.0,-0.0010568939387474163,293.33352254607473,293.370019104054,-0.036496557979262434,0.00038595412629697964,0.0004750154757057008,0.0006825313633212457,1.3460528439147565,0.0009187232826595788,293.0293,9.999999999992457e-05,-0.036496557979262434,-0.020004815855315883,-8.906134940872117e-05,-0.00038595412629697964
293.0,293.0,292.8500061035156,292.8999938964844,120141.0,-0.0003413177594390193,-0.0013637705868801975,293.29223410325665,293.35158674297287,-0.05935263971622362,0.00033248382933281635,0.0004760532005324709,0.0005120993499828657,2.5645764442942354,0.001313317930104447,292.929283895874,9.999999999989785e-05,-0.05935263971622362,-0.022856081736961187,-0.00014356937119965453,-0.00033248382933281635
292.95001220703125,292.9700012207031,292.75,292.9700012207031,125210.0,0.00023901442703166964,-0.0012613183398328953,293.2615452572992,293.33662260484465,-0.07507734754545936,0.00033556335395661194,0.00047585140316225755,0.0007509342928847908,2.488693058165309,0.001868844961840654,292.9992982208252,0.0001000000000000506,-0.07507734754545936,-0.01572470782923574,-0.0001402880492056456,-0.00033556335395661194
292.9700012207031,292.9800109863281,292.739990234375,292.8500061035156,173357.0,-0.0004095815840786665,-0.000886968240727315,293.222351052177,293.31753960479256,-0.09518855261558201,0.00034244100112246467,0.000476914112750903,0.0008196030286858975,3.3478924045003713,0.0027439427544430164,292.87929110412597,9.999999999997267e-05,-0.09518855261558201,-0.02011120507012265,-0.00013447311162843834,-0.00034244100112246467
292.5599975585937,292.8500061035156,292.5,292.5,0.0,-0.001195171918118021,-0.0017064846416382506,293.15355571387437,293.2854792281341,-0.13192351425971083,0.0004189716809420405,0.0004900612659130939,0.0011966020633012821,-1.0859979563566247,-0.0012995073953173128,292.52925,9.999999999996736e-05,-0.13192351425971083,-0.036734961644128816,-7.10895849710534e-05,-0.0004189716809420405
292.5,292.67999267578125,292.45001220703125,292.6499938964844,118993.0,0.0005127996461005147,-0.0011945600802580891,293.1055974455515,293.26055823473604,-0.1549607891845426,0.0004444808122278268,0.0004931857050691873,0.0007858550266409651,1.950067249282268,0.00153247015013639,292.679258895874,9.999999999991919e-05,-0.1549607891845426,-0.023037274924831763,-4.8704892841360523e-05,-0.0004444808122278268
292.6499938964844,293.1000061035156,292.6499938964844,292.9700012207031,119055.0,0.001093481397207663,0.00023901442703166964,293.0926835193755,293.24916384202885,-0.15648032265335132,0.0004939465410115394,0.0005058889818620606,0.0015360351065167325,1.8392691104059604,0.002825181923915355,292.9992982208252,0.0001000000000000506,-0.15648032265335132,-0.0015195334688087314,-1.1942440850521265e-05,-0.0004939465410115394
292.9800109863281,293.0799865722656,292.7099914550781,292.7099914550781,42104.0,-0.0008874962096515615,-0.0008874962096515615,293.0562366561091,293.2280198268543,-0.17178317074518645,0.0005197514770300153,0.0005129250183302927,0.001264033097566069,-0.06822393768490816,-8.623731528000892e-05,292.73926245422365,0.00010000000000005531,-0.17178317074518645,-0.01530284809183513,6.826458699722552e-06,-0.0005197514770300153
292.79998779296875,292.9700012207031,292.7099914550781,292.94000244140625,28513.0,0.0007857982065617719,0.00030731205741818535,293.0451667308993,293.21672502742496,-0.1715582965256317,0.0005492463167105103,0.0005179007338669792,0.0008875870944836462,-0.4073068233795161,-0.00036152027992678834,292.9692964416504,9.999999999998262e-05,-0.1715582965256317,0.0002248742195547493,3.134558284353115e-05,-0.0005492463167105103
292.94000244140625,292.9700012207031,292.8800048828125,292.9200134277344,39976.0,-6.823586231063938e-05,0.0014359433426816004,293.03324736869314,293.2050892784175,-0.17184190972437818,0.0005409440870422742,0.0005169950110234048,0.0003072386104230047,-0.12466454531079042,-3.830176167030296e-05,292.9493054290771,9.999999999993137e-05,-0.17184190972437818,-0.0002836131987464796,2.3949076018869473e-05,-0.0005409440870422742
292.9200134277344,292.9599914550781,292.8399963378906,292.8500061035156,95527.0,-0.00023899809166172403,0.0006834519432861175,293.01579581962864,293.1911644480292,-0.17536862840057665,0.0005416530542447146,0.0005173967050745273,0.0004097494098910298,1.2106562486252457,0.0004960656834550823,292.87929110412597,9.999999999997267e-05,-0.17536862840057665,-0.0035267186761984703,2.425634917018729e-05,-0.0005416530542447146
292.8399963378906,292.8599853515625,292.6199951171875,292.8500061035156,51265.0,0.0,-0.0004095815840786665,293.000006322856,293.17778568942083,-0.17777936656483462,0.0005421462826732193,0.0005077115508697037,0.0008194988197820596,0.1146502218158803,9.395572146586526e-05,292.87929110412597,9.999999999997267e-05,-0.17777936656483462,-0.002410738164257964,3.443473180351564e-05,-0.0005421462826732193
292.8500061035156,293.1000061035156,292.8299865722656,293.1000061035156,91714.0,0.0008536793402409426,0.0013324268382459703,293.0095301114903,293.1747355095814,-0.16520539809113188,0.0005799423294104264,0.0005151832475912595,0.0009212539257151561,1.074066116540522,0.0009894876263405884,293.12931610412596,9.999999999995128e-05,-0.16520539809113188,0.012573968473702735,6.475908181916696e-05,-0.0005799423294104264
293.1099853515625,293.1700134277344,293.0599975585937,293.1700134277344,60904.0,0.00023885132296452838,0.0007851812125732049,293.02481423684685,293.17455032990114,-0.1497360930542868,0.0005830350082844719,0.0005157915428422382,0.00037526303544615575,0.3114736119470157,0.00011688453308061512,293.1993304290771,9.999999999991003e-05,-0.1497360930542868,0.015469305036845071,6.724346544223372e-05,-0.0005830350082844719
293.1600036621094,293.239990234375,293.1600036621094,293.2200012207031,56415.0,0.00017050786464922751,0.0010241287014101097,293.0434034734046,293.1763327177757,-0.13292924437109832,0.0005841255644185014,0.0005099938853388011,0.0002727868901597203,0.1929685124947342,5.263928042218568e-05,293.2493232208252,0.00010000000000002916,-0.13292924437109832,0.01680684868318849,7.413167907970031e-05,-0.0005841255644185014
293.2300109863281,293.3800048828125,293.1700134277344,293.3800048828125,164777.0,0.0005456778577288546,0.0018097960329546137,293.0754607504911,293.1843198615027,-0.10885911101155443,0.0005885092763741538,0.00051186746040413,0.0007157660767031612,2.567282878460455,0.0018375739937028387,293.4093428833008,9.999999999999784e-05,-0.10885911101155443,0.024070133359543888,7.664181597002377e-05,-0.0005885092763741538
293.3999938964844,293.6199951171875,293.3999938964844,293.6000061035156,49893.0,0.0007498848491429566,0.002561038020722828,293.1254174507792,293.20062128275805,-0.07520383197885394,0.0006109518220691525,0.0005174657422335728,0.000749322943220779,-0.04450845987674306,-3.335121015306506e-05,293.62936610412595,9.999999999990862e-05,-0.07520383197885394,0.03365527903270049,9.348607983557971e-05,-0.0006109518220691525
293.6000061035156,293.6400146484375,293.5299987792969,293.5799865722656,49851.0,-6.818641292172245e-05,0.0016375996545714422,293.16870974806363,293.2154983529348,-0.04678860487115344,0.0006111645558640192,0.0005174659429119868,0.00037473899506955746,-0.0576094245451812,-2.15884978605967e-05,293.6093445709229,0.00010000000000006877,-0.04678860487115344,0.028415227107700503,9.369861295203236e-05,-0.0006111645558640192
293.5799865722656,293.5799865722656,293.3299865722656,293.3699951171875,150572.0,-0.0007152785090356328,0.0006821355537522944,293.1878797832183,293.22155704957214,-0.03367726635383406,0.0006064488382389067,0.0005220096726387345,0.00085216622068026,2.0948733142999325,0.0017851802750509039,293.3993321166992,9.999999999998109e-05,-0.03367726635383406,0.013111338517319382,8.44391656001722e-05,-0.0006064488382389067
293.45001220703125,293.510009765625,293.44000244140625,293.510009765625,43803.0,0.00047726301519546155,0.000989047621971606,293.2185588291618,293.23286892078994,-0.014310091628146893,0.0006053522349672568,0.0005225331987296315,0.00023851767193443446,-0.25484173396165827,-6.0784257096269234e-05,293.53936076660153,9.999999999989867e-05,-0.014310091628146893,0.019367174725687164,8.281903623762524e-05,-0.0006053522349672568
293.5,293.54998779296875,293.45001220703125,293.5,25970.0,-3.4103660154549686e-05,0.0004090091866875145,293.24536275019403,293.2433446493864,0.002018100807617884,0.0006056585524955832,0.0005202463583084737,0.00034063232005962523,-0.6543237301914862,-0.00022288381028519417,293.52935,0.00010000000000007561,0.002018100807617884,0.016328192435764777,8.541219418710941e-05,-0.0006056585524955832
293.5,293.5,293.3999938964844,293.3999938964844,12981.0,-0.0003407362981793227,-0.0006812404730016652,293.2600895260312,293.2494877571158,0.010601768915421417,0.0006056370030291758,0.0005211453191398316,0.00034085243897758415,-0.9392187288309222,-0.00032013499445544607,293.42933389587404,0.00010000000000004898,0.010601768915421417,0.008583668107803533,8.449168388934415e-05,-0.0006056370030291758
293.4599914550781,293.489990234375,293.2200012207031,293.3599853515625,19041.0,-0.00013636177830322893,-0.0007493740403484717,293.269603414177,293.25382099611375,0.01578241806328151,0.0006064437681417729,0.0005209433577398286,0.0009203334713434767,-0.7987181335158821,-0.0007350870324436543,293.38932135009765,9.999999999996435e-05,0.01578241806328151,0.005180649147860095,8.550041040194427e-05,-0.0006064437681417729
293.3500061035156,293.42999267578125,293.239990234375,293.4200134277344,16340.0,0.00020462257693365515,0.00017049565865412397,293.28392817737296,293.2603383463734,0.023589830999583228,0.0005965265993108315,0.0005187130789211734,0.0006475442461699879,-0.8622033042028826,-0.0005583147886653284,293.4493554290772,0.00010000000000008244,0.023589830999583228,0.007807412936301716,7.781352038965816e-05,-0.0005965265993108315
293.4200134277344,293.42999267578125,293.1700134277344,293.29998779296875,128544.0,-0.0004090574237369804,-0.000715553015803283,293.28545766457256,293.261893226632,0.023564437940535754,0.0005289460254052925,0.0005201745250738367,0.0008863936545077056,1.5376917985963086,0.0013630002528643088,293.32931779174805,0.00010000000000002233,0.023564437940535754,-2.5393059047473798e-05,8.77150033145582e-06,-0.0005289460254052925
293.3099975585937,293.3599853515625,293.1499938964844,293.1600036621094,50145.0,-0.00047727288334631357,-0.0011584202313138503,293.27350966433795,293.25789755743506,0.01561210690289272,0.0005381451920652433,0.0005221174359973865,0.0007163032216364588,-0.18182317227726724,-0.0001302405240703674,293.18931966247555,9.999999999989328e-05,0.01561210690289272,-0.007952331037643035,1.6027756067856815e-05,-0.0005381451920652433
293.1000061035156,293.3299865722656,293.1000061035156,293.20001220703125,23539.0,0.00013647340845301947,-0.0006816008643942828,293.2665099064992,293.2556275436937,0.010882362805489265,0.00048375944827825886,0.0005223410748179867,0.0007843808293828059,-0.7691879959116158,-0.0006033363181844515,293.22933220825195,9.999999999997798e-05,0.010882362805489265,-0.004729744097403454,-3.858162653972786e-05,-0.00048375944827825886
