index,Datetime,Close,High,Low,Open,Volume
,,NIFTYBEES.NS,NIFTYBEES.NS,NIFTYBEES.NS,NIFTYBEES.NS,NIFTYBEES.NS
50,2025-11-17 07:55:00+00:00,293.8699951171875,293.8800048828125,293.7099914550781,293.7099914550781,8975
51,2025-11-17 08:00:00+00:00,293.8800048828125,293.8800048828125,293.7200012207031,293.8800048828125,49861
52,2025-11-17 08:05:00+00:00,293.8299865722656,293.989990234375,293.80999755859375,293.8800048828125,55647
53,2025-11-17 08:10:00+00:00,293.8599853515625,293.95001220703125,293.75,293.9100036621094,8003
54,2025-11-17 08:15:00+00:00,293.9700012207031,293.9800109863281,293.8599853515625,293.94000244140625,6545
55,2025-11-17 08:20:00+00:00,293.8699951171875,293.9800109863281,293.8500061035156,293.9800109863281,19364
56,2025-11-17 08:25:00+00:00,293.8699951171875,293.95001220703125,293.8599853515625,293.8999938964844,25964
57,2025-11-17 08:30:00+00:00,294.1499938964844,294.19000244140625,293.8900146484375,293.9599914550781,92541
58,2025-11-17 08:35:00+00:00,294.0799865722656,294.239990234375,294.0199890136719,294.1499938964844,33734
59,2025-11-17 08:40:00+00:00,294.0400085449219,294.1300048828125,294.0,294.0799865722656,9455
60,2025-11-17 08:45:00+00:00,293.79998779296875,294.04998779296875,293.79998779296875,294.04998779296875,40122
61,2025-11-17 08:50:00+00:00,293.8999938964844,293.9599914550781,293.75,293.79998779296875,111799
62,2025-11-17 08:55:00+00:00,293.92999267578125,293.95001220703125,293.8299865722656,293.8999938964844,23084
63,2025-11-17 09:00:00+00:00,293.9100036621094,293.95001220703125,293.79998779296875,293.95001220703125,194927
64,2025-11-17 09:05:00+00:00,293.8599853515625,293.92999267578125,293.79998779296875,293.92999267578125,10346
65,2025-11-17 09:10:00+00:00,293.7300109863281,293.8999938964844,293.7300109863281,293.8900146484375,65440
66,2025-11-17 09:15:00+00:00,293.8699951171875,293.8900146484375,293.67999267578125,293.7900085449219,80028
67,2025-11-17 09:20:00+00:00,293.8999938964844,293.8999938964844,293.739990234375,293.8699951171875,11987
68,2025-11-17 09:25:00+00:00,293.8399963378906,293.8999938964844,293.75,293.8999938964844,22575
69,2025-11-17 09:30:00+00:00,293.989990234375,294.0,293.79998779296875,293.8900146484375,56805
70,2025-11-17 09:35:00+00:00,293.9800109863281,294.0799865722656,293.8699951171875,293.95001220703125,78322
71,2025-11-17 09:40:00+00:00,293.989990234375,294.0,293.8999938964844,293.9800109863281,32429
72,2025-11-17 09:45:00+00:00,294.0,294.0400085449219,293.8599853515625,293.989990234375,69595
73,2025-11-17 09:50:00+00:00,294.0299987792969,294.0899963378906,293.8999938964844,293.9800109863281,77416
74,2025-11-17 09:55:00+00:00,293.8999938964844,294.0299987792969,293.8999938964844,294.0,54406
75,2025-11-18 03:45:00+00:00,293.0899963378906,293.5299987792969,293.010009765625,293.5299987792969,0
76,2025-11-18 03:50:00+00:00,293.3500061035156,293.3800048828125,293.0199890136719,293.0899963378906,105013
77,2025-11-18 03:55:00+00:00,293.3500061035156,293.4599914550781,293.2200012207031,293.3299865722656,64124
78,2025-11-18 04:00:00+00:00,293.3999938964844,293.5,293.25,293.4100036621094,48272
79,2025-11-18 04:05:00+00:00,293.260009765625,293.45001220703125,293.20001220703125,293.3999938964844,44409
80,2025-11-18 04:10:00+00:00,293.2900085449219,293.3399963378906,293.1000061035156,293.20001220703125,43128
81,2025-11-18 04:15:00+00:00,293.0199890136719,293.3500061035156,293.010009765625,293.2799987792969,59564
82,2025-11-18 04:20:00+00:00,292.8800048828125,293.010009765625,292.760009765625,292.989990234375,134274
83,2025-11-18 04:25:00+00:00,292.6400146484375,292.8999938964844,292.6400146484375,292.8900146484375,135927
84,2025-11-18 04:30:00+00:00,292.8500061035156,292.8500061035156,292.5400085449219,292.55999755859375,58758
85,2025-11-18 04:35:00+00:00,292.8299865722656,292.8999938964844,292.75,292.8500061035156,54086
86,2025-11-18 04:40:00+00:00,292.75,292.82000732421875,292.70001220703125,292.79998779296875,31358
87,2025-11-18 04:45:00+00:00,292.8999938964844,292.8999938964844,292.70001220703125,292.70001220703125,35945
88,2025-11-18 04:50:00+00:00,292.8800048828125,292.95001220703125,292.8399963378906,292.8500061035156,30611
89,2025-11-18 04:55:00+00:00,292.7799987792969,292.9100036621094,292.7799987792969,292.8500061035156,23302
90,2025-11-18 05:00:00+00:00,292.6300048828125,292.8299865722656,292.6000061035156,292.82000732421875,104676
91,2025-11-18 05:05:00+00:00,292.7200012207031,292.7200012207031,292.55999755859375,292.6300048828125,30524
92,2025-11-18 05:10:00+00:00,292.69000244140625,292.7699890136719,292.6199951171875,292.739990234375,28687
93,2025-11-18 05:15:00+00:00,292.9100036621094,292.9100036621094,292.6099853515625,292.69000244140625,37753
94,2025-11-18 05:20:00+00:00,292.8900146484375,292.9100036621094,292.8399963378906,292.9100036621094,24000
95,2025-11-18 05:25:00+00:00,293.0899963378906,293.1000061035156,292.8500061035156,292.8900146484375,59847
96,2025-11-18 05:30:00+00:00,293.1499938964844,293.239990234375,293.0899963378906,293.0899963378906,276039
97,2025-11-18 05:35:00+00:00,293.1000061035156,293.1700134277344,293.0299987792969,293.1700134277344,18106
98,2025-11-18 05:40:00+00:00,293.17999267578125,293.20001220703125,293.0799865722656,293.1000061035156,21296
99,2025-11-18 05:45:00+00:00,293.2300109863281,293.2300109863281,293.1300048828125,293.17999267578125,34428
100,2025-11-18 05:50:00+00:00,293.32000732421875,293.3500061035156,293.20001220703125,293.239990234375,33087
101,2025-11-18 05:55:00+00:00,293.0899963378906,293.29998779296875,293.0899963378906,293.29998779296875,122093
102,2025-11-18 06:00:00+00:00,293.1499938964844,293.20001220703125,293.0,293.0799865722656,25759
103,2025-11-18 06:05:00+00:00,293.2699890136719,293.29998779296875,293.1300048828125,293.20001220703125,22863
104,2025-11-18 06:10:00+00:00,293.3299865722656,293.4100036621094,293.2300109863281,293.2699890136719,23578
105,2025-11-18 06:15:00+00:00,293.45001220703125,293.5899963378906,293.3399963378906,293.42999267578125,37559
106,2025-11-18 06:20:00+00:00,293.57000732421875,293.6000061035156,293.44000244140625,293.489990234375,51196
107,2025-11-18 06:25:00+00:00,293.6000061035156,293.6000061035156,293.5,293.5400085449219,16594
108,2025-11-18 06:30:00+00:00,293.5199890136719,293.6000061035156,293.4200134277344,293.6000061035156,52000
109,2025-11-18 06:35:00+00:00,293.4800109863281,293.54998779296875,293.3800048828125,293.5199890136719,26615
110,2025-11-18 06:40:00+00:00,293.3800048828125,293.5,293.3599853515625,293.4800109863281,36538
111,2025-11-18 06:45:00+00:00,293.42999267578125,293.5199890136719,293.30999755859375,293.510009765625,36099
112,2025-11-18 06:50:00+00:00,293.3299865722656,293.4200134277344,293.2200012207031,293.4200134277344,9577
113,2025-11-18 06:55:00+00:00,293.260009765625,293.3900146484375,293.1700134277344,293.32000732421875,23733
114,2025-11-18 07:00:00+00:00,293.32000732421875,293.44000244140625,293.239990234375,293.260009765625,27871
115,2025-11-18 07:05:00+00:00,293.20001220703125,293.32000732421875,293.1000061035156,293.32000732421875,16342
116,2025-11-18 07:10:00+00:00,293.17999267578125,293.25,293.1099853515625,293.25,15933
117,2025-11-18 07:15:00+00:00,293.04998779296875,293.17999267578125,293.04998779296875,293.17999267578125,15642
118,2025-11-18 07:20:00+00:00,293.25,293.25,293.0,293.04998779296875,28728
119,2025-11-18 07:25:00+00:00,293.2799987792969,293.32000732421875,293.1700134277344,293.25,11271
120,2025-11-18 07:30:00+00:00,293.4700012207031,293.4700012207031,293.2300109863281,293.2900085449219,10313
121,2025-11-18 07:35:00+00:00,293.5,293.5,293.3800048828125,293.4599914550781,17427
122,2025-11-18 07:40:00+00:00,293.4200134277344,293.54998779296875,293.3800048828125,293.3999938964844,17158
123,2025-11-18 07:45:00+00:00,293.489990234375,293.5,293.239990234375,293.4100036621094,31804
124,2025-11-18 07:50:00+00:00,293.54998779296875,293.54998779296875,293.4100036621094,293.489990234375,6556
125,2025-11-18 07:55:00+00:00,293.489990234375,293.54998779296875,293.3800048828125,293.54998779296875,18885
126,2025-11-18 08:00:00+00:00,293.44000244140625,293.5,293.3900146484375,293.489990234375,12221
127,2025-11-18 08:05:00+00:00,293.6700134277344,293.6700134277344,293.45001220703125,293.45001220703125,65099
128,2025-11-18 08:10:00+00:00,293.54998779296875,293.6700134277344,293.3599853515625,293.6700134277344,42846
129,2025-11-18 08:15:00+00:00,293.5,293.54998779296875,293.4100036621094,293.54998779296875,31052
130,2025-11-18 08:20:00+00:00,293.4200134277344,293.5,293.4100036621094,293.5,29032
131,2025-11-18 08:25:00+00:00,293.4100036621094,293.5400085449219,293.3999938964844,293.5,6187
132,2025-11-18 08:30:00+00:00,293.6000061035156,293.6000061035156,293.3999938964844,293.5,14776
133,2025-11-18 08:35:00+00:00,293.6400146484375,293.7900085449219,293.510009765625,293.6499938964844,68182
134,2025-11-18 08:40:00+00:00,293.75,293.79998779296875,293.5400085449219,293.6400146484375,95249
135,2025-11-18 08:45:00+00:00,293.5899963378906,293.75,293.510009765625,293.75,28589
136,2025-11-18 08:50:00+00:00,293.54998779296875,293.69000244140625,293.5,293.5899963378906,22167
137,2025-11-18 08:55:00+00:00,293.5,293.7200012207031,293.4100036621094,293.67999267578125,15924
138,2025-11-18 09:00:00+00:00,293.3999938964844,293.5799865722656,293.3800048828125,293.5,38016
139,2025-11-18 09:05:00+00:00,293.4200134277344,293.4200134277344,293.29998779296875,293.3999938964844,43771
140,2025-11-18 09:10:00+00:00,293.45001220703125,293.6000061035156,293.3999938964844,293.4200134277344,100907
141,2025-11-18 09:15:00+00:00,293.30999755859375,293.4700012207031,293.30999755859375,293.45001220703125,14962
142,2025-11-18 09:20:00+00:00,293.29998779296875,293.3900146484375,293.20001220703125,293.3699951171875,28269
143,2025-11-18 09:25:00+00:00,293.3399963378906,293.3900146484375,293.25,293.29998779296875,49387
144,2025-11-18 09:30:00+00:00,293.1099853515625,293.3299865722656,293.010009765625,293.29998779296875,87883
145,2025-11-18 09:35:00+00:00,293.0,293.2300109863281,293.0,293.1099853515625,141899
146,2025-11-18 09:40:00+00:00,293.0,293.1499938964844,292.95001220703125,293.0,76415
147,2025-11-18 09:45:00+00:00,292.8999938964844,293.0,292.8500061035156,293.0,120141
148,2025-11-18 09:50:00+00:00,292.9700012207031,292.9700012207031,292.75,292.95001220703125,125210
149,2025-11-18 09:55:00+00:00,292.8500061035156,292.9800109863281,292.739990234375,292.9700012207031,173357
150,2025-11-19 03:45:00+00:00,292.5,292.8500061035156,292.5,292.55999755859375,0
151,2025-11-19 03:50:00+00:00,292.6499938964844,292.67999267578125,292.45001220703125,292.5,118993
152,2025-11-19 03:55:00+00:00,292.9700012207031,293.1000061035156,292.6499938964844,292.6499938964844,119055
153,2025-11-19 04:00:00+00:00,292.7099914550781,293.0799865722656,292.7099914550781,292.9800109863281,42104
154,2025-11-19 04:05:00+00:00,292.94000244140625,292.9700012207031,292.7099914550781,292.79998779296875,28513
155,2025-11-19 04:10:00+00:00,292.9200134277344,292.9700012207031,292.8800048828125,292.94000244140625,39976
156,2025-11-19 04:15:00+00:00,292.8500061035156,292.9599914550781,292.8399963378906,292.9200134277344,95527
157,2025-11-19 04:20:00+00:00,292.8500061035156,292.8599853515625,292.6199951171875,292.8399963378906,51265
158,2025-11-19 04:25:00+00:00,293.1000061035156,293.1000061035156,292.8299865722656,292.8500061035156,91714
159,2025-11-19 04:30:00+00:00,293.1700134277344,293.1700134277344,293.05999755859375,293.1099853515625,60904
160,2025-11-19 04:35:00+00:00,293.2200012207031,293.239990234375,293.1600036621094,293.1600036621094,56415
161,2025-11-19 04:40:00+00:00,293.3800048828125,293.3800048828125,293.1700134277344,293.2300109863281,164777
162,2025-11-19 04:45:00+00:00,293.6000061035156,293.6199951171875,293.3999938964844,293.3999938964844,49893
163,2025-11-19 04:50:00+00:00,293.5799865722656,293.6400146484375,293.5299987792969,293.6000061035156,49851
164,2025-11-19 04:55:00+00:00,293.3699951171875,293.5799865722656,293.3299865722656,293.5799865722656,150572
165,2025-11-19 05:00:00+00:00,293.510009765625,293.510009765625,293.44000244140625,293.45001220703125,43803
166,2025-11-19 05:05:00+00:00,293.5,293.54998779296875,293.45001220703125,293.5,25970
167,2025-11-19 05:10:00+00:00,293.3999938964844,293.5,293.3999938964844,293.5,12981
168,2025-11-19 05:15:00+00:00,293.3599853515625,293.489990234375,293.2200012207031,293.4599914550781,19041
169,2025-11-19 05:20:00+00:00,293.4200134277344,293.42999267578125,293.239990234375,293.3500061035156,16340
170,2025-11-19 05:25:00+00:00,293.29998779296875,293.42999267578125,293.1700134277344,293.4200134277344,128544
171,2025-11-19 05:30:00+00:00,293.1600036621094,293.3599853515625,293.1499938964844,293.30999755859375,50145
172,2025-11-19 05:35:00+00:00,293.20001220703125,293.3299865722656,293.1000061035156,293.1000061035156,23539
173,2025-11-19 05:40:00+00:00,293.04998779296875,293.20001220703125,293.0,293.20001220703125,208382
174,2025-11-19 05:45:00+00:00,293.1300048828125,293.1499938964844,292.8999938964844,293.0299987792969,161156
175,2025-11-19 05:50:00+00:00,293.2200012207031,293.25,293.1000061035156,293.1400146484375,17218
176,2025-11-19 05:55:00+00:00,293.3500061035156,293.3800048828125,293.2099914550781,293.2099914550781,87601
177,2025-11-19 06:00:00+00:00,293.3399963378906,293.3800048828125,293.3399963378906,293.3500061035156,22348
178,2025-11-19 06:05:00+00:00,293.32000732421875,293.3699951171875,293.2300109863281,293.3599853515625,195511
179,2025-11-19 06:10:00+00:00,293.45001220703125,293.45001220703125,293.29998779296875,293.32000732421875,62282
180,2025-11-19 06:15:00+00:00,293.6099853515625,293.6199951171875,293.4200134277344,293.4200134277344,63822
181,2025-11-19 06:20:00+00:00,293.6199951171875,293.6600036621094,293.54998779296875,293.6000061035156,57793
182,2025-11-19 06:25:00+00:00,293.6000061035156,293.6199951171875,293.45001220703125,293.489990234375,24058
183,2025-11-19 06:30:00+00:00,293.79998779296875,293.8500061035156,293.5299987792969,293.6000061035156,107692
184,2025-11-19 06:35:00+00:00,293.82000732421875,293.8500061035156,293.7699890136719,293.7699890136719,40509
185,2025-11-19 06:40:00+00:00,293.8399963378906,293.8500061035156,293.7300109863281,293.79998779296875,21969
186,2025-11-19 06:45:00+00:00,293.8999938964844,294.0,293.80999755859375,293.8299865722656,168237
187,2025-11-19 06:50:00+00:00,293.9700012207031,293.9700012207031,293.82000732421875,293.82000732421875,12432
188,2025-11-19 06:55:00+00:00,294.0,294.0400085449219,293.94000244140625,293.989990234375,16692
189,2025-11-19 07:00:00+00:00,294.1499938964844,294.20001220703125,294.0,294.04998779296875,38885
190,2025-11-19 07:05:00+00:00,294.0199890136719,294.20001220703125,293.989990234375,294.1600036621094,28688
191,2025-11-19 07:10:00+00:00,294.0799865722656,294.1000061035156,293.9700012207031,294.0,41754
192,2025-11-19 07:15:00+00:00,294.0899963378906,294.1000061035156,294.010009765625,294.0799865722656,31435
193,2025-11-19 07:20:00+00:00,294.04998779296875,294.1199951171875,294.010009765625,294.1000061035156,18653
194,2025-11-19 07:25:00+00:00,294.0,294.0899963378906,294.0,294.04998779296875,7901
195,2025-11-19 07:30:00+00:00,294.0400085449219,294.0799865722656,293.9800109863281,294.0199890136719,32725
196,2025-11-19 07:35:00+00:00,294.0799865722656,294.25,294.04998779296875,294.1300048828125,97019
197,2025-11-19 07:40:00+00:00,294.0799865722656,294.19000244140625,294.0299987792969,294.1099853515625,13044
198,2025-11-19 07:45:00+00:00,294.0799865722656,294.19000244140625,294.07000732421875,294.1499938964844,20971
199,2025-11-19 07:50:00+00:00,294.0799865722656,294.1199951171875,294.0,294.0799865722656,28907
200,2025-11-19 07:55:00+00:00,293.8900146484375,294.0799865722656,293.8900146484375,294.0799865722656,30461
201,2025-11-19 08:00:00+00:00,293.9200134277344,294.0,293.8699951171875,293.95001220703125,15880
202,2025-11-19 08:05:00+00:00,293.8999938964844,293.9700012207031,293.82000732421875,293.9200134277344,18346
203,2025-11-19 08:10:00+00:00,293.8599853515625,293.8999938964844,293.75,293.8999938964844,19835
204,2025-11-19 08:15:00+00:00,293.94000244140625,293.95001220703125,293.8900146484375,293.8900146484375,43308
205,2025-11-19 08:20:00+00:00,294.0,294.0299987792969,293.94000244140625,293.94000244140625,48085
206,2025-11-19 08:25:00+00:00,294.0400085449219,294.04998779296875,293.989990234375,293.989990234375,15915
207,2025-11-19 08:30:00+00:00,294.07000732421875,294.0799865722656,293.9100036621094,294.0400085449219,34744
208,2025-11-19 08:35:00+00:00,294.05999755859375,294.1600036621094,294.010009765625,294.07000732421875,44792
209,2025-11-19 08:40:00+00:00,294.1700134277344,294.20001220703125,294.010009765625,294.05999755859375,28036
210,2025-11-19 08:45:00+00:00,294.3699951171875,294.3900146484375,294.1700134277344,294.1700134277344,87314
211,2025-11-19 08:50:00+00:00,294.29998779296875,294.4200134277344,294.2699890136719,294.3900146484375,47326
212,2025-11-19 08:55:00+00:00,294.32000732421875,294.3500061035156,294.29998779296875,294.3500061035156,16590
213,2025-11-19 09:00:00+00:00,294.3500061035156,294.44000244140625,294.32000732421875,294.32000732421875,33509
214,2025-11-19 09:05:00+00:00,294.30999755859375,294.3999938964844,294.25,294.3900146484375,16856
215,2025-11-19 09:10:00+00:00,294.5400085449219,294.54998779296875,294.30999755859375,294.30999755859375,70366
216,2025-11-19 09:15:00+00:00,294.3500061035156,294.5299987792969,294.30999755859375,294.5299987792969,63085
217,2025-11-19 09:20:00+00:00,294.3599853515625,294.54998779296875,294.3500061035156,294.3500061035156,64936
218,2025-11-19 09:25:00+00:00,294.3500061035156,294.5,294.2799987792969,294.4800109863281,21624
219,2025-11-19 09:30:00+00:00,294.29998779296875,294.3800048828125,294.25,294.3399963378906,35423
220,2025-11-19 09:35:00+00:00,294.2799987792969,294.3999938964844,294.25,294.25,59835
221,2025-11-19 09:40:00+00:00,294.3699951171875,294.4599914550781,294.2799987792969,294.2799987792969,118801
222,2025-11-19 09:45:00+00:00,294.3900146484375,294.44000244140625,294.2699890136719,294.44000244140625,146693
223,2025-11-19 09:50:00+00:00,294.3599853515625,294.4200134277344,294.30999755859375,294.3900146484375,129060
224,2025-11-19 09:55:00+00:00,294.3800048828125,294.45001220703125,294.17999267578125,294.3699951171875,99425
225,2025-11-20 03:45:00+00:00,294.8800048828125,294.989990234375,294.6600036621094,294.6600036621094,0
226,2025-11-20 03:50:00+00:00,294.7799987792969,294.989990234375,294.75,294.8999938964844,270327
227,2025-11-20 03:55:00+00:00,294.7900085449219,294.79998779296875,294.6400146484375,294.79998779296875,124501
228,2025-11-20 04:00:00+00:00,294.8399963378906,294.989990234375,294.79998779296875,294.8399963378906,61213
229,2025-11-20 04:05:00+00:00,294.989990234375,294.989990234375,294.8399963378906,294.8399963378906,35339
230,2025-11-20 04:10:00+00:00,294.6000061035156,294.989990234375,294.44000244140625,294.989990234375,45653
231,2025-11-20 04:15:00+00:00,294.75,294.7900085449219,294.55999755859375,294.6000061035156,23364
232,2025-11-20 04:20:00+00:00,294.7799987792969,294.8299865722656,294.6700134277344,294.75,20989
233,2025-11-20 04:25:00+00:00,294.7099914550781,294.80999755859375,294.70001220703125,294.7300109863281,27560
234,2025-11-20 04:30:00+00:00,294.7799987792969,294.7900085449219,294.70001220703125,294.7099914550781,25671
235,2025-11-20 04:35:00+00:00,294.8500061035156,294.8500061035156,294.70001220703125,294.7799987792969,30061
236,2025-11-20 04:40:00+00:00,294.94000244140625,294.94000244140625,294.79998779296875,294.8500061035156,31747
237,2025-11-20 04:45:00+00:00,294.95001220703125,294.989990234375,294.8599853515625,294.92999267578125,54502
238,2025-11-20 04:50:00+00:00,294.9700012207031,294.989990234375,294.8599853515625,294.95001220703125,32310
239,2025-11-20 04:55:00+00:00,294.9800109863281,294.9800109863281,294.82000732421875,294.9700012207031,15250
240,2025-11-20 05:00:00+00:00,295.0400085449219,295.0400085449219,294.9800109863281,294.9800109863281,243265
241,2025-11-20 05:05:00+00:00,295.0400085449219,295.0400085449219,294.989990234375,295.0400085449219,16301
242,2025-11-20 05:10:00+00:00,295.19000244140625,295.20001220703125,295.0,295.0400085449219,64999
243,2025-11-20 05:15:00+00:00,295.239990234375,295.2799987792969,295.1000061035156,295.20001220703125,135458
244,2025-11-20 05:20:00+00:00,295.2799987792969,295.29998779296875,295.2300109863281,295.25,225484
245,2025-11-20 05:25:00+00:00,295.1300048828125,295.2799987792969,295.1300048828125,295.2200012207031,32530
246,2025-11-20 05:30:00+00:00,295.2200012207031,295.239990234375,295.1199951171875,295.239990234375,41077
247,2025-11-20 05:35:00+00:00,295.2300109863281,295.2300109863281,295.1300048828125,295.17999267578125,17017
248,2025-11-20 05:40:00+00:00,295.19000244140625,295.2300109863281,295.1700134277344,295.2300109863281,43610
249,2025-11-20 05:45:00+00:00,295.1000061035156,295.19000244140625,295.0,295.1700134277344,44697
250,2025-11-20 05:50:00+00:00,295.20001220703125,295.2200012207031,295.04998779296875,295.1000061035156,76000
251,2025-11-20 05:55:00+00:00,295.2300109863281,295.25,295.1499938964844,295.1499938964844,29447
252,2025-11-20 06:00:00+00:00,295.2799987792969,295.2799987792969,295.20001220703125,295.2099914550781,47952
253,2025-11-20 06:05:00+00:00,295.3399963378906,295.3399963378906,295.25,295.2799987792969,50486
254,2025-11-20 06:10:00+00:00,295.3399963378906,295.3500061035156,295.25,295.3299865722656,130351
255,2025-11-20 06:15:00+00:00,295.2300109863281,295.3399963378906,295.2300109863281,295.3399963378906,55170
256,2025-11-20 06:20:00+00:00,295.2200012207031,295.2799987792969,295.20001220703125,295.2799987792969,24799
257,2025-11-20 06:25:00+00:00,295.3299865722656,295.3399963378906,295.2099914550781,295.2300109863281,78279
258,2025-11-20 06:30:00+00:00,295.3999938964844,295.4100036621094,295.3500061035156,295.3500061035156,52527
259,2025-11-20 06:35:00+00:00,295.3900146484375,295.3999938964844,295.3599853515625,295.3999938964844,37356
260,2025-11-20 06:40:00+00:00,295.45001220703125,295.5,295.3299865722656,295.3900146484375,281901
261,2025-11-20 06:45:00+00:00,295.45001220703125,295.45001220703125,295.30999755859375,295.45001220703125,24819
262,2025-11-20 06:50:00+00:00,295.5299987792969,295.5299987792969,295.3599853515625,295.45001220703125,77380
263,2025-11-20 06:55:00+00:00,295.54998779296875,295.6000061035156,295.5,295.5199890136719,42769
