Datetime,open,high,low,close,volume
2025-11-17 05:45:00+00:00,293.6700134277344,293.69000244140625,293.42999267578125,293.45001220703125,30334
2025-11-17 05:50:00+00:00,293.45001220703125,293.54998779296875,293.3999938964844,293.4700012207031,33900
2025-11-17 05:55:00+00:00,293.5400085449219,293.54998779296875,293.17999267578125,293.3299865722656,40922
2025-11-17 06:00:00+00:00,293.3299865722656,293.44000244140625,293.1700134277344,293.42999267578125,42253
2025-11-17 06:05:00+00:00,293.44000244140625,293.5400085449219,293.1400146484375,293.3599853515625,308941
2025-11-17 06:10:00+00:00,293.3599853515625,293.5,293.29998779296875,293.5,26513
2025-11-17 06:15:00+00:00,293.5,293.57000732421875,293.3299865722656,293.57000732421875,33689
2025-11-17 06:20:00+00:00,293.57000732421875,293.79998779296875,293.5,293.7900085449219,242038
2025-11-17 06:25:00+00:00,293.760009765625,293.79998779296875,293.6700134277344,293.79998779296875,39280
2025-11-17 06:30:00+00:00,293.79998779296875,293.8500061035156,293.6000061035156,293.6000061035156,40417
2025-11-17 06:35:00+00:00,293.6300048828125,293.8800048828125,293.5899963378906,293.8599853515625,63906
2025-11-17 06:40:00+00:00,293.739990234375,293.8699951171875,293.69000244140625,293.79998779296875,30396
2025-11-17 06:45:00+00:00,293.8399963378906,293.8900146484375,293.6099853515625,293.69000244140625,85639
2025-11-17 06:50:00+00:00,293.8500061035156,293.8599853515625,293.70001220703125,293.8599853515625,62153
2025-11-17 06:55:00+00:00,293.8599853515625,293.8599853515625,293.70001220703125,293.79998779296875,48779
2025-11-17 07:00:00+00:00,293.8500061035156,293.8500061035156,293.70001220703125,293.739990234375,27495
2025-11-17 07:05:00+00:00,293.79998779296875,293.8999938964844,293.760009765625,293.8800048828125,60644
2025-11-17 07:10:00+00:00,293.8900146484375,293.8999938964844,293.8599853515625,293.8900146484375,23997
2025-11-17 07:15:00+00:00,293.8999938964844,293.9800109863281,293.8699951171875,293.8999938964844,32823
2025-11-17 07:20:00+00:00,293.9800109863281,293.9800109863281,293.8699951171875,293.9599914550781,23931
2025-11-17 07:25:00+00:00,293.95001220703125,293.9599914550781,293.9200134277344,293.95001220703125,9918
2025-11-17 07:30:00+00:00,293.9599914550781,293.9599914550781,293.9100036621094,293.9200134277344,23994
2025-11-17 07:35:00+00:00,293.9100036621094,293.9200134277344,293.7200012207031,293.79998779296875,75448
2025-11-17 07:40:00+00:00,293.79998779296875,293.8399963378906,293.7200012207031,293.7900085449219,25284
2025-11-17 07:45:00+00:00,293.7900085449219,293.8800048828125,293.7300109863281,293.8699951171875,22835
2025-11-17 07:50:00+00:00,293.8800048828125,293.8800048828125,293.70001220703125,293.79998779296875,13145
2025-11-17 07:55:00+00:00,293.7099914550781,293.8800048828125,293.7099914550781,293.8699951171875,8975
2025-11-17 08:00:00+00:00,293.8800048828125,293.8800048828125,293.7200012207031,293.8800048828125,49861
2025-11-17 08:05:00+00:00,293.8800048828125,293.989990234375,293.80999755859375,293.8299865722656,55647
2025-11-17 08:10:00+00:00,293.9100036621094,293.95001220703125,293.75,293.8599853515625,8003
2025-11-17 08:15:00+00:00,293.94000244140625,293.9800109863281,293.8599853515625,293.9700012207031,6545
2025-11-17 08:20:00+00:00,293.9800109863281,293.9800109863281,293.8500061035156,293.8699951171875,19364
2025-11-17 08:25:00+00:00,293.8999938964844,293.95001220703125,293.8599853515625,293.8699951171875,25964
2025-11-17 08:30:00+00:00,293.9599914550781,294.19000244140625,293.8900146484375,294.1499938964844,92541
2025-11-17 08:35:00+00:00,294.1499938964844,294.239990234375,294.0199890136719,294.0799865722656,33734
2025-11-17 08:40:00+00:00,294.0799865722656,294.1300048828125,294.0,294.0400085449219,9455
2025-11-17 08:45:00+00:00,294.04998779296875,294.04998779296875,293.79998779296875,293.79998779296875,40122
2025-11-17 08:50:00+00:00,293.79998779296875,293.9599914550781,293.75,293.8999938964844,111799
2025-11-17 08:55:00+00:00,293.8999938964844,293.95001220703125,293.8299865722656,293.92999267578125,23084
2025-11-17 09:00:00+00:00,293.95001220703125,293.95001220703125,293.79998779296875,293.9100036621094,194927
2025-11-17 09:05:00+00:00,293.92999267578125,293.92999267578125,293.79998779296875,293.8599853515625,10346
2025-11-17 09:10:00+00:00,293.8900146484375,293.8999938964844,293.7300109863281,293.7300109863281,65440
2025-11-17 09:15:00+00:00,293.7900085449219,293.8900146484375,293.67999267578125,293.8699951171875,80028
2025-11-17 09:20:00+00:00,293.8699951171875,293.8999938964844,293.739990234375,293.8999938964844,11987
2025-11-17 09:25:00+00:00,293.8999938964844,293.8999938964844,293.75,293.8399963378906,22575
2025-11-17 09:30:00+00:00,293.8900146484375,294.0,293.79998779296875,293.989990234375,56805
2025-11-17 09:35:00+00:00,293.95001220703125,294.0799865722656,293.8699951171875,293.9800109863281,78322
2025-11-17 09:40:00+00:00,293.9800109863281,294.0,293.8999938964844,293.989990234375,32429
2025-11-17 09:45:00+00:00,293.989990234375,294.0400085449219,293.8599853515625,294.0,69595
2025-11-17 09:50:00+00:00,293.9800109863281,294.0899963378906,293.8999938964844,294.0299987792969,77416
2025-11-17 09:55:00+00:00,294.0,294.0299987792969,293.8999938964844,293.8999938964844,54406
2025-11-18 03:45:00+00:00,293.5299987792969,293.5299987792969,293.010009765625,293.0899963378906,0
2025-11-18 03:50:00+00:00,293.0899963378906,293.3800048828125,293.0199890136719,293.3500061035156,105013
2025-11-18 03:55:00+00:00,293.3299865722656,293.4599914550781,293.2200012207031,293.3500061035156,64124
2025-11-18 04:00:00+00:00,293.4100036621094,293.5,293.25,293.3999938964844,48272
2025-11-18 04:05:00+00:00,293.3999938964844,293.45001220703125,293.20001220703125,293.260009765625,44409
2025-11-18 04:10:00+00:00,293.20001220703125,293.3399963378906,293.1000061035156,293.2900085449219,43128
2025-11-18 04:15:00+00:00,293.2799987792969,293.3500061035156,293.010009765625,293.0199890136719,59564
2025-11-18 04:20:00+00:00,292.989990234375,293.010009765625,292.760009765625,292.8800048828125,134274
2025-11-18 04:25:00+00:00,292.8900146484375,292.8999938964844,292.6400146484375,292.6400146484375,135927
2025-11-18 04:30:00+00:00,292.55999755859375,292.8500061035156,292.5400085449219,292.8500061035156,58758
2025-11-18 04:35:00+00:00,292.8500061035156,292.8999938964844,292.75,292.8299865722656,54086
2025-11-18 04:40:00+00:00,292.79998779296875,292.82000732421875,292.70001220703125,292.75,31358
2025-11-18 04:45:00+00:00,292.70001220703125,292.8999938964844,292.70001220703125,292.8999938964844,35945
2025-11-18 04:50:00+00:00,292.8500061035156,292.95001220703125,292.8399963378906,292.8800048828125,30611
2025-11-18 04:55:00+00:00,292.8500061035156,292.9100036621094,292.7799987792969,292.7799987792969,23302
2025-11-18 05:00:00+00:00,292.82000732421875,292.8299865722656,292.6000061035156,292.6300048828125,104676
2025-11-18 05:05:00+00:00,292.6300048828125,292.7200012207031,292.55999755859375,292.7200012207031,30524
2025-11-18 05:10:00+00:00,292.739990234375,292.7699890136719,292.6199951171875,292.69000244140625,28687
2025-11-18 05:15:00+00:00,292.69000244140625,292.9100036621094,292.6099853515625,292.9100036621094,37753
2025-11-18 05:20:00+00:00,292.9100036621094,292.9100036621094,292.8399963378906,292.8900146484375,24000
2025-11-18 05:25:00+00:00,292.8900146484375,293.1000061035156,292.8500061035156,293.0899963378906,59847
2025-11-18 05:30:00+00:00,293.0899963378906,293.239990234375,293.0899963378906,293.1499938964844,276039
2025-11-18 05:35:00+00:00,293.1700134277344,293.1700134277344,293.0299987792969,293.1000061035156,18106
2025-11-18 05:40:00+00:00,293.1000061035156,293.20001220703125,293.0799865722656,293.17999267578125,21296
2025-11-18 05:45:00+00:00,293.17999267578125,293.2300109863281,293.1300048828125,293.2300109863281,34428
2025-11-18 05:50:00+00:00,293.239990234375,293.3500061035156,293.20001220703125,293.32000732421875,33087
2025-11-18 05:55:00+00:00,293.29998779296875,293.29998779296875,293.0899963378906,293.0899963378906,122093
2025-11-18 06:00:00+00:00,293.0799865722656,293.20001220703125,293.0,293.1499938964844,25759
2025-11-18 06:05:00+00:00,293.20001220703125,293.29998779296875,293.1300048828125,293.2699890136719,22863
2025-11-18 06:10:00+00:00,293.2699890136719,293.4100036621094,293.2300109863281,293.3299865722656,23578
2025-11-18 06:15:00+00:00,293.42999267578125,293.5899963378906,293.3399963378906,293.45001220703125,37559
2025-11-18 06:20:00+00:00,293.489990234375,293.6000061035156,293.44000244140625,293.57000732421875,51196
2025-11-18 06:25:00+00:00,293.5400085449219,293.6000061035156,293.5,293.6000061035156,16594
2025-11-18 06:30:00+00:00,293.6000061035156,293.6000061035156,293.4200134277344,293.5199890136719,52000
2025-11-18 06:35:00+00:00,293.5199890136719,293.54998779296875,293.3800048828125,293.4800109863281,26615
2025-11-18 06:40:00+00:00,293.4800109863281,293.5,293.3599853515625,293.3800048828125,36538
2025-11-18 06:45:00+00:00,293.510009765625,293.5199890136719,293.30999755859375,293.42999267578125,36099
2025-11-18 06:50:00+00:00,293.4200134277344,293.4200134277344,293.2200012207031,293.3299865722656,9577
2025-11-18 06:55:00+00:00,293.32000732421875,293.3900146484375,293.1700134277344,293.260009765625,23733
2025-11-18 07:00:00+00:00,293.260009765625,293.44000244140625,293.239990234375,293.32000732421875,27871
2025-11-18 07:05:00+00:00,293.32000732421875,293.32000732421875,293.1000061035156,293.20001220703125,16342
2025-11-18 07:10:00+00:00,293.25,293.25,293.1099853515625,293.17999267578125,15933
2025-11-18 07:15:00+00:00,293.17999267578125,293.17999267578125,293.04998779296875,293.04998779296875,15642
2025-11-18 07:20:00+00:00,293.04998779296875,293.25,293.0,293.25,28728
2025-11-18 07:25:00+00:00,293.25,293.32000732421875,293.1700134277344,293.2799987792969,11271
2025-11-18 07:30:00+00:00,293.2900085449219,293.4700012207031,293.2300109863281,293.4700012207031,10313
2025-11-18 07:35:00+00:00,293.4599914550781,293.5,293.3800048828125,293.5,17427
2025-11-18 07:40:00+00:00,293.3999938964844,293.54998779296875,293.3800048828125,293.4200134277344,17158
2025-11-18 07:45:00+00:00,293.4100036621094,293.5,293.239990234375,293.489990234375,31804
2025-11-18 07:50:00+00:00,293.489990234375,293.54998779296875,293.4100036621094,293.54998779296875,6556
2025-11-18 07:55:00+00:00,293.54998779296875,293.54998779296875,293.3800048828125,293.489990234375,18885
2025-11-18 08:00:00+00:00,293.489990234375,293.5,293.3900146484375,293.44000244140625,12221
2025-11-18 08:05:00+00:00,293.45001220703125,293.6700134277344,293.45001220703125,293.6700134277344,65099
2025-11-18 08:10:00+00:00,293.6700134277344,293.6700134277344,293.3599853515625,293.54998779296875,42846
2025-11-18 08:15:00+00:00,293.54998779296875,293.54998779296875,293.4100036621094,293.5,31052
2025-11-18 08:20:00+00:00,293.5,293.5,293.4100036621094,293.4200134277344,29032
2025-11-18 08:25:00+00:00,293.5,293.5400085449219,293.3999938964844,293.4100036621094,6187
2025-11-18 08:30:00+00:00,293.5,293.6000061035156,293.3999938964844,293.6000061035156,14776
2025-11-18 08:35:00+00:00,293.6499938964844,293.7900085449219,293.510009765625,293.6400146484375,68182
2025-11-18 08:40:00+00:00,293.6400146484375,293.79998779296875,293.5400085449219,293.75,95249
2025-11-18 08:45:00+00:00,293.75,293.75,293.510009765625,293.5899963378906,28589
2025-11-18 08:50:00+00:00,293.5899963378906,293.69000244140625,293.5,293.54998779296875,22167
2025-11-18 08:55:00+00:00,293.67999267578125,293.7200012207031,293.4100036621094,293.5,15924
2025-11-18 09:00:00+00:00,293.5,293.5799865722656,293.3800048828125,293.3999938964844,38016
2025-11-18 09:05:00+00:00,293.3999938964844,293.4200134277344,293.29998779296875,293.4200134277344,43771
2025-11-18 09:10:00+00:00,293.4200134277344,293.6000061035156,293.3999938964844,293.45001220703125,100907
2025-11-18 09:15:00+00:00,293.45001220703125,293.4700012207031,293.30999755859375,293.30999755859375,14962
2025-11-18 09:20:00+00:00,293.3699951171875,293.3900146484375,293.20001220703125,293.29998779296875,28269
2025-11-18 09:25:00+00:00,293.29998779296875,293.3900146484375,293.25,293.3399963378906,49387
2025-11-18 09:30:00+00:00,293.29998779296875,293.3299865722656,293.010009765625,293.1099853515625,87883
2025-11-18 09:35:00+00:00,293.1099853515625,293.2300109863281,293.0,293.0,141899
2025-11-18 09:40:00+00:00,293.0,293.1499938964844,292.95001220703125,293.0,76415
2025-11-18 09:45:00+00:00,293.0,293.0,292.8500061035156,292.8999938964844,120141
2025-11-18 09:50:00+00:00,292.95001220703125,292.9700012207031,292.75,292.9700012207031,125210
2025-11-18 09:55:00+00:00,292.9700012207031,292.9800109863281,292.739990234375,292.8500061035156,173357
2025-11-19 03:45:00+00:00,292.55999755859375,292.8500061035156,292.5,292.5,0
2025-11-19 03:50:00+00:00,292.5,292.67999267578125,292.45001220703125,292.6499938964844,118993
2025-11-19 03:55:00+00:00,292.6499938964844,293.1000061035156,292.6499938964844,292.9700012207031,119055
2025-11-19 04:00:00+00:00,292.9800109863281,293.0799865722656,292.7099914550781,292.7099914550781,42104
2025-11-19 04:05:00+00:00,292.79998779296875,292.9700012207031,292.7099914550781,292.94000244140625,28513
2025-11-19 04:10:00+00:00,292.94000244140625,292.9700012207031,292.8800048828125,292.9200134277344,39976
2025-11-19 04:15:00+00:00,292.9200134277344,292.9599914550781,292.8399963378906,292.8500061035156,95527
2025-11-19 04:20:00+00:00,292.8399963378906,292.8599853515625,292.6199951171875,292.8500061035156,51265
2025-11-19 04:25:00+00:00,292.8500061035156,293.1000061035156,292.8299865722656,293.1000061035156,91714
2025-11-19 04:30:00+00:00,293.1099853515625,293.1700134277344,293.05999755859375,293.1700134277344,60904
2025-11-19 04:35:00+00:00,293.1600036621094,293.239990234375,293.1600036621094,293.2200012207031,56415
2025-11-19 04:40:00+00:00,293.2300109863281,293.3800048828125,293.1700134277344,293.3800048828125,164777
2025-11-19 04:45:00+00:00,293.3999938964844,293.6199951171875,293.3999938964844,293.6000061035156,49893
2025-11-19 04:50:00+00:00,293.6000061035156,293.6400146484375,293.5299987792969,293.5799865722656,49851
2025-11-19 04:55:00+00:00,293.5799865722656,293.5799865722656,293.3299865722656,293.3699951171875,150572
2025-11-19 05:00:00+00:00,293.45001220703125,293.510009765625,293.44000244140625,293.510009765625,43803
2025-11-19 05:05:00+00:00,293.5,293.54998779296875,293.45001220703125,293.5,25970
2025-11-19 05:10:00+00:00,293.5,293.5,293.3999938964844,293.3999938964844,12981
2025-11-19 05:15:00+00:00,293.4599914550781,293.489990234375,293.2200012207031,293.3599853515625,19041
2025-11-19 05:20:00+00:00,293.3500061035156,293.42999267578125,293.239990234375,293.4200134277344,16340
2025-11-19 05:25:00+00:00,293.4200134277344,293.42999267578125,293.1700134277344,293.29998779296875,128544
2025-11-19 05:30:00+00:00,293.30999755859375,293.3599853515625,293.1499938964844,293.1600036621094,50145
2025-11-19 05:35:00+00:00,293.1000061035156,293.3299865722656,293.1000061035156,293.20001220703125,23539
2025-11-19 05:40:00+00:00,293.20001220703125,293.20001220703125,293.0,293.04998779296875,208382
2025-11-19 05:45:00+00:00,293.0299987792969,293.1499938964844,292.8999938964844,293.1300048828125,161156
2025-11-19 05:50:00+00:00,293.1400146484375,293.25,293.1000061035156,293.2200012207031,17218
2025-11-19 05:55:00+00:00,293.2099914550781,293.3800048828125,293.2099914550781,293.3500061035156,87601
2025-11-19 06:00:00+00:00,293.3500061035156,293.3800048828125,293.3399963378906,293.3399963378906,22348
2025-11-19 06:05:00+00:00,293.3599853515625,293.3699951171875,293.2300109863281,293.32000732421875,195511
2025-11-19 06:10:00+00:00,293.32000732421875,293.45001220703125,293.29998779296875,293.45001220703125,62282
2025-11-19 06:15:00+00:00,293.4200134277344,293.6199951171875,293.4200134277344,293.6099853515625,63822
2025-11-19 06:20:00+00:00,293.6000061035156,293.6600036621094,293.54998779296875,293.6199951171875,57793
2025-11-19 06:25:00+00:00,293.489990234375,293.6199951171875,293.45001220703125,293.6000061035156,24058
2025-11-19 06:30:00+00:00,293.6000061035156,293.8500061035156,293.5299987792969,293.79998779296875,107692
2025-11-19 06:35:00+00:00,293.7699890136719,293.8500061035156,293.7699890136719,293.82000732421875,40509
2025-11-19 06:40:00+00:00,293.79998779296875,293.8500061035156,293.7300109863281,293.8399963378906,21969
2025-11-19 06:45:00+00:00,293.8299865722656,294.0,293.80999755859375,293.8999938964844,168237
2025-11-19 06:50:00+00:00,293.82000732421875,293.9700012207031,293.82000732421875,293.9700012207031,12432
2025-11-19 06:55:00+00:00,293.989990234375,294.0400085449219,293.94000244140625,294.0,16692
2025-11-19 07:00:00+00:00,294.04998779296875,294.20001220703125,294.0,294.1499938964844,38885
2025-11-19 07:05:00+00:00,294.1600036621094,294.20001220703125,293.989990234375,294.0199890136719,28688
2025-11-19 07:10:00+00:00,294.0,294.1000061035156,293.9700012207031,294.0799865722656,41754
2025-11-19 07:15:00+00:00,294.0799865722656,294.1000061035156,294.010009765625,294.0899963378906,31435
2025-11-19 07:20:00+00:00,294.1000061035156,294.1199951171875,294.010009765625,294.04998779296875,18653
2025-11-19 07:25:00+00:00,294.04998779296875,294.0899963378906,294.0,294.0,7901
2025-11-19 07:30:00+00:00,294.0199890136719,294.0799865722656,293.9800109863281,294.0400085449219,32725
2025-11-19 07:35:00+00:00,294.1300048828125,294.25,294.04998779296875,294.0799865722656,97019
2025-11-19 07:40:00+00:00,294.1099853515625,294.19000244140625,294.0299987792969,294.0799865722656,13044
2025-11-19 07:45:00+00:00,294.1499938964844,294.19000244140625,294.07000732421875,294.0799865722656,20971
2025-11-19 07:50:00+00:00,294.0799865722656,294.1199951171875,294.0,294.0799865722656,28907
2025-11-19 07:55:00+00:00,294.0799865722656,294.0799865722656,293.8900146484375,293.8900146484375,30461
2025-11-19 08:00:00+00:00,293.95001220703125,294.0,293.8699951171875,293.9200134277344,15880
2025-11-19 08:05:00+00:00,293.9200134277344,293.9700012207031,293.82000732421875,293.8999938964844,18346
2025-11-19 08:10:00+00:00,293.8999938964844,293.8999938964844,293.75,293.8599853515625,19835
2025-11-19 08:15:00+00:00,293.8900146484375,293.95001220703125,293.8900146484375,293.94000244140625,43308
2025-11-19 08:20:00+00:00,293.94000244140625,294.0299987792969,293.94000244140625,294.0,48085
2025-11-19 08:25:00+00:00,293.989990234375,294.04998779296875,293.989990234375,294.0400085449219,15915
2025-11-19 08:30:00+00:00,294.0400085449219,294.0799865722656,293.9100036621094,294.07000732421875,34744
2025-11-19 08:35:00+00:00,294.07000732421875,294.1600036621094,294.010009765625,294.05999755859375,44792
2025-11-19 08:40:00+00:00,294.05999755859375,294.20001220703125,294.010009765625,294.1700134277344,28036
2025-11-19 08:45:00+00:00,294.1700134277344,294.3900146484375,294.1700134277344,294.3699951171875,87314
2025-11-19 08:50:00+00:00,294.3900146484375,294.4200134277344,294.2699890136719,294.29998779296875,47326
2025-11-19 08:55:00+00:00,294.3500061035156,294.3500061035156,294.29998779296875,294.32000732421875,16590
2025-11-19 09:00:00+00:00,294.32000732421875,294.44000244140625,294.32000732421875,294.3500061035156,33509
2025-11-19 09:05:00+00:00,294.3900146484375,294.3999938964844,294.25,294.30999755859375,16856
2025-11-19 09:10:00+00:00,294.30999755859375,294.54998779296875,294.30999755859375,294.5400085449219,70366
2025-11-19 09:15:00+00:00,294.5299987792969,294.5299987792969,294.30999755859375,294.3500061035156,63085
2025-11-19 09:20:00+00:00,294.3500061035156,294.54998779296875,294.3500061035156,294.3599853515625,64936
2025-11-19 09:25:00+00:00,294.4800109863281,294.5,294.2799987792969,294.3500061035156,21624
2025-11-19 09:30:00+00:00,294.3399963378906,294.3800048828125,294.25,294.29998779296875,35423
2025-11-19 09:35:00+00:00,294.25,294.3999938964844,294.25,294.2799987792969,59835
2025-11-19 09:40:00+00:00,294.2799987792969,294.4599914550781,294.2799987792969,294.3699951171875,118801
2025-11-19 09:45:00+00:00,294.44000244140625,294.44000244140625,294.2699890136719,294.3900146484375,146693
2025-11-19 09:50:00+00:00,294.3900146484375,294.4200134277344,294.30999755859375,294.3599853515625,129060
2025-11-19 09:55:00+00:00,294.3699951171875,294.45001220703125,294.17999267578125,294.3800048828125,99425
2025-11-20 03:45:00+00:00,294.6600036621094,294.989990234375,294.6600036621094,294.8800048828125,0
2025-11-20 03:50:00+00:00,294.8999938964844,294.989990234375,294.75,294.7799987792969,270327
2025-11-20 03:55:00+00:00,294.79998779296875,294.79998779296875,294.6400146484375,294.7900085449219,124501
2025-11-20 04:00:00+00:00,294.8399963378906,294.989990234375,294.79998779296875,294.8399963378906,61213
2025-11-20 04:05:00+00:00,294.8399963378906,294.989990234375,294.8399963378906,294.989990234375,35339
2025-11-20 04:10:00+00:00,294.989990234375,294.989990234375,294.44000244140625,294.6000061035156,45653
2025-11-20 04:15:00+00:00,294.6000061035156,294.7900085449219,294.55999755859375,294.75,23364
2025-11-20 04:20:00+00:00,294.75,294.8299865722656,294.6700134277344,294.7799987792969,20989
2025-11-20 04:25:00+00:00,294.7300109863281,294.80999755859375,294.70001220703125,294.7099914550781,27560
2025-11-20 04:30:00+00:00,294.7099914550781,294.7900085449219,294.70001220703125,294.7799987792969,25671
2025-11-20 04:35:00+00:00,294.7799987792969,294.8500061035156,294.70001220703125,294.8500061035156,30061
2025-11-20 04:40:00+00:00,294.8500061035156,294.94000244140625,294.79998779296875,294.94000244140625,31747
2025-11-20 04:45:00+00:00,294.92999267578125,294.989990234375,294.8599853515625,294.95001220703125,54502
2025-11-20 04:50:00+00:00,294.95001220703125,294.989990234375,294.8599853515625,294.9700012207031,32310
2025-11-20 04:55:00+00:00,294.9700012207031,294.9800109863281,294.82000732421875,294.9800109863281,15250
2025-11-20 05:00:00+00:00,294.9800109863281,295.0400085449219,294.9800109863281,295.0400085449219,243265
2025-11-20 05:05:00+00:00,295.0400085449219,295.0400085449219,294.989990234375,295.0400085449219,16301
2025-11-20 05:10:00+00:00,295.0400085449219,295.20001220703125,295.0,295.19000244140625,64999
2025-11-20 05:15:00+00:00,295.20001220703125,295.2799987792969,295.1000061035156,295.239990234375,135458
2025-11-20 05:20:00+00:00,295.25,295.29998779296875,295.2300109863281,295.2799987792969,225484
2025-11-20 05:25:00+00:00,295.2200012207031,295.2799987792969,295.1300048828125,295.1300048828125,32530
2025-11-20 05:30:00+00:00,295.239990234375,295.239990234375,295.1199951171875,295.2200012207031,41077
2025-11-20 05:35:00+00:00,295.17999267578125,295.2300109863281,295.1300048828125,295.2300109863281,17017
2025-11-20 05:40:00+00:00,295.2300109863281,295.2300109863281,295.1700134277344,295.19000244140625,43610
2025-11-20 05:45:00+00:00,295.1700134277344,295.19000244140625,295.0,295.1000061035156,44697
2025-11-20 05:50:00+00:00,295.1000061035156,295.2200012207031,295.04998779296875,295.20001220703125,76000
2025-11-20 05:55:00+00:00,295.1499938964844,295.25,295.1499938964844,295.2300109863281,29447
2025-11-20 06:00:00+00:00,295.2099914550781,295.2799987792969,295.20001220703125,295.2799987792969,47952
2025-11-20 06:05:00+00:00,295.2799987792969,295.3399963378906,295.25,295.3399963378906,50486
2025-11-20 06:10:00+00:00,295.3299865722656,295.3500061035156,295.25,295.3399963378906,130351
2025-11-20 06:15:00+00:00,295.3399963378906,295.3399963378906,295.2300109863281,295.2300109863281,55170
2025-11-20 06:20:00+00:00,295.2799987792969,295.2799987792969,295.20001220703125,295.2200012207031,24799
2025-11-20 06:25:00+00:00,295.2300109863281,295.3399963378906,295.2099914550781,295.3299865722656,78279
2025-11-20 06:30:00+00:00,295.3500061035156,295.4100036621094,295.3500061035156,295.3999938964844,52527
2025-11-20 06:35:00+00:00,295.3999938964844,295.3999938964844,295.3599853515625,295.3900146484375,37356
2025-11-20 06:40:00+00:00,295.3900146484375,295.5,295.3299865722656,295.45001220703125,281901
2025-11-20 06:45:00+00:00,295.45001220703125,295.45001220703125,295.30999755859375,295.45001220703125,24819
2025-11-20 06:50:00+00:00,295.45001220703125,295.5299987792969,295.3599853515625,295.5299987792969,77380
2025-11-20 06:55:00+00:00,295.5199890136719,295.6000061035156,295.5,295.54998779296875,42769
2025-11-20 07:00:00+00:00,295.6000061035156,295.6499938964844,295.54998779296875,295.5799865722656,49334
2025-11-20 07:05:00+00:00,295.6400146484375,295.6700134277344,295.54998779296875,295.6300048828125,60645
2025-11-20 07:10:00+00:00,295.6300048828125,295.6700134277344,295.57000732421875,295.6499938964844,29402
2025-11-20 07:15:00+00:00,295.6000061035156,295.69000244140625,295.6000061035156,295.6000061035156,37199
2025-11-20 07:20:00+00:00,295.6000061035156,295.69000244140625,295.510009765625,295.5199890136719,52869
2025-11-20 07:25:00+00:00,295.5199890136719,295.6000061035156,295.4700012207031,295.5899963378906,58564
2025-11-20 07:30:00+00:00,295.6000061035156,295.7200012207031,295.5,295.7200012207031,105285
2025-11-20 07:35:00+00:00,295.7200012207031,295.7200012207031,295.510009765625,295.57000732421875,49667
2025-11-20 07:40:00+00:00,295.57000732421875,295.69000244140625,295.54998779296875,295.55999755859375,60066
2025-11-20 07:45:00+00:00,295.6600036621094,295.70001220703125,295.5400085449219,295.69000244140625,106037
2025-11-20 07:50:00+00:00,295.67999267578125,295.7200012207031,295.5299987792969,295.6199951171875,109913
2025-11-20 07:55:00+00:00,295.70001220703125,295.8999938964844,295.6199951171875,295.8800048828125,180449
2025-11-20 08:00:00+00:00,295.8900146484375,295.9700012207031,295.80999755859375,295.95001220703125,159285
